speed,dates,year,month,day,hour,min
52.81,2022-04-20T18:13:00Z,2022,4,20,18,13
49.08,2022-04-20T18:18:00Z,2022,4,20,18,18
48.46,2022-04-20T18:23:00Z,2022,4,20,18,23
52.81,2022-04-20T18:28:00Z,2022,4,20,18,28
47.22,2022-04-20T18:33:00Z,2022,4,20,18,33
47.22,2022-04-20T18:38:00Z,2022,4,20,18,38
44.11,2022-04-20T18:43:00Z,2022,4,20,18,43
47.84,2022-04-20T18:48:00Z,2022,4,20,18,48
54.05,2022-04-20T18:53:00Z,2022,4,20,18,53
54.05,2022-04-20T18:58:00Z,2022,4,20,18,58
55.92,2022-04-20T19:03:00Z,2022,4,20,19,3
56.54,2022-04-20T19:08:00Z,2022,4,20,19,8
51.57,2022-04-20T19:13:00Z,2022,4,20,19,13
52.81,2022-04-20T19:18:00Z,2022,4,20,19,18
50.95,2022-04-20T19:23:00Z,2022,4,20,19,23
54.68,2022-04-20T19:28:00Z,2022,4,20,19,28
55.3,2022-04-20T19:33:00Z,2022,4,20,19,33
54.05,2022-04-20T19:38:00Z,2022,4,20,19,38
49.7,2022-04-20T19:43:00Z,2022,4,20,19,43
54.68,2022-04-20T19:48:00Z,2022,4,20,19,48
56.54,2022-04-20T19:53:00Z,2022,4,20,19,53
55.92,2022-04-20T19:58:00Z,2022,4,20,19,58
54.68,2022-04-20T20:03:00Z,2022,4,20,20,3
53.43,2022-04-20T20:08:00Z,2022,4,20,20,8
50.95,2022-04-20T20:13:00Z,2022,4,20,20,13
51.57,2022-04-20T20:18:00Z,2022,4,20,20,18
48.46,2022-04-20T20:23:00Z,2022,4,20,20,23
50.33,2022-04-20T20:28:00Z,2022,4,20,20,28
53.43,2022-04-20T20:33:00Z,2022,4,20,20,33
52.81,2022-04-20T20:38:00Z,2022,4,20,20,38
54.68,2022-04-20T20:43:00Z,2022,4,20,20,43
52.19,2022-04-20T20:48:00Z,2022,4,20,20,48
55.92,2022-04-20T20:53:00Z,2022,4,20,20,53
56.54,2022-04-20T20:58:00Z,2022,4,20,20,58
51.57,2022-04-20T21:03:00Z,2022,4,20,21,3
54.05,2022-04-20T21:07:00Z,2022,4,20,21,7
54.68,2022-04-20T21:12:00Z,2022,4,20,21,12
47.22,2022-04-20T21:17:00Z,2022,4,20,21,17
45.36,2022-04-20T21:22:00Z,2022,4,20,21,22
50.33,2022-04-20T21:27:00Z,2022,4,20,21,27
54.68,2022-04-20T21:32:00Z,2022,4,20,21,32
54.05,2022-04-20T21:37:00Z,2022,4,20,21,37
53.43,2022-04-20T21:42:00Z,2022,4,20,21,42
50.95,2022-04-20T21:47:00Z,2022,4,20,21,47
54.05,2022-04-20T21:52:00Z,2022,4,20,21,52
55.92,2022-04-20T21:57:00Z,2022,4,20,21,57
55.92,2022-04-20T22:02:00Z,2022,4,20,22,2
54.68,2022-04-20T22:08:00Z,2022,4,20,22,8
52.81,2022-04-20T22:13:00Z,2022,4,20,22,13
57.16,2022-04-20T22:18:00Z,2022,4,20,22,18
56.54,2022-04-20T22:23:00Z,2022,4,20,22,23
55.3,2022-04-20T22:28:00Z,2022,4,20,22,28
54.05,2022-04-20T22:33:00Z,2022,4,20,22,33
55.3,2022-04-20T22:38:00Z,2022,4,20,22,38
54.05,2022-04-20T22:43:00Z,2022,4,20,22,43
54.05,2022-04-20T22:48:00Z,2022,4,20,22,48
52.19,2022-04-20T22:53:00Z,2022,4,20,22,53
45.98,2022-04-20T22:58:00Z,2022,4,20,22,58
50.33,2022-04-20T23:03:00Z,2022,4,20,23,3
55.92,2022-04-20T23:08:00Z,2022,4,20,23,8
54.68,2022-04-20T23:13:00Z,2022,4,20,23,13
54.68,2022-04-20T23:18:00Z,2022,4,20,23,18
57.78,2022-04-20T23:23:00Z,2022,4,20,23,23
57.16,2022-04-20T23:29:00Z,2022,4,20,23,29
57.16,2022-04-20T23:33:00Z,2022,4,20,23,33
55.92,2022-04-20T23:39:00Z,2022,4,20,23,39
53.43,2022-04-20T23:43:00Z,2022,4,20,23,43
49.08,2022-04-20T23:48:00Z,2022,4,20,23,48
55.3,2022-04-20T23:54:00Z,2022,4,20,23,54
55.3,2022-04-20T23:58:00Z,2022,4,20,23,58
54.68,2022-04-21T00:04:00Z,2022,4,21,0,4
55.3,2022-04-21T00:08:00Z,2022,4,21,0,8
55.3,2022-04-21T00:14:00Z,2022,4,21,0,14
55.92,2022-04-21T00:18:00Z,2022,4,21,0,18
57.16,2022-04-21T00:24:00Z,2022,4,21,0,24
57.78,2022-04-21T00:28:00Z,2022,4,21,0,28
57.16,2022-04-21T00:34:00Z,2022,4,21,0,34
56.54,2022-04-21T00:39:00Z,2022,4,21,0,39
54.05,2022-04-21T00:44:00Z,2022,4,21,0,44
54.05,2022-04-21T00:49:00Z,2022,4,21,0,49
54.68,2022-04-21T00:54:00Z,2022,4,21,0,54
54.68,2022-04-21T00:59:00Z,2022,4,21,0,59
55.92,2022-04-21T01:04:00Z,2022,4,21,1,4
51.57,2022-04-21T01:09:00Z,2022,4,21,1,9
55.92,2022-04-21T01:14:00Z,2022,4,21,1,14
55.3,2022-04-21T01:19:00Z,2022,4,21,1,19
55.3,2022-04-21T01:24:00Z,2022,4,21,1,24
54.05,2022-04-21T01:29:00Z,2022,4,21,1,29
54.05,2022-04-21T01:34:00Z,2022,4,21,1,34
55.92,2022-04-21T01:39:00Z,2022,4,21,1,39
55.92,2022-04-21T01:44:00Z,2022,4,21,1,44
55.3,2022-04-21T01:49:00Z,2022,4,21,1,49
55.92,2022-04-21T01:54:00Z,2022,4,21,1,54
56.54,2022-04-21T01:59:00Z,2022,4,21,1,59
55.92,2022-04-21T02:04:00Z,2022,4,21,2,4
55.3,2022-04-21T02:09:00Z,2022,4,21,2,9
55.3,2022-04-21T02:14:00Z,2022,4,21,2,14
57.78,2022-04-21T02:19:00Z,2022,4,21,2,19
57.78,2022-04-21T02:24:00Z,2022,4,21,2,24
32.93,2022-04-21T02:29:00Z,2022,4,21,2,29
54.68,2022-04-21T02:34:00Z,2022,4,21,2,34
57.78,2022-04-21T02:39:00Z,2022,4,21,2,39
45.36,2022-04-21T02:44:00Z,2022,4,21,2,44
57.78,2022-04-21T02:49:00Z,2022,4,21,2,49
55.3,2022-04-21T02:54:00Z,2022,4,21,2,54
54.05,2022-04-21T02:59:00Z,2022,4,21,2,59
55.92,2022-04-21T03:04:00Z,2022,4,21,3,4
57.78,2022-04-21T03:09:00Z,2022,4,21,3,9
55.92,2022-04-21T03:14:00Z,2022,4,21,3,14
57.16,2022-04-21T03:19:00Z,2022,4,21,3,19
55.92,2022-04-21T03:24:00Z,2022,4,21,3,24
56.54,2022-04-21T03:29:00Z,2022,4,21,3,29
57.16,2022-04-21T03:34:00Z,2022,4,21,3,34
57.78,2022-04-21T03:39:00Z,2022,4,21,3,39
57.78,2022-04-21T03:44:00Z,2022,4,21,3,44
57.16,2022-04-21T03:49:00Z,2022,4,21,3,49
56.54,2022-04-21T03:54:00Z,2022,4,21,3,54
59.03,2022-04-21T03:59:00Z,2022,4,21,3,59
60.27,2022-04-21T04:04:00Z,2022,4,21,4,4
54.68,2022-04-21T04:09:00Z,2022,4,21,4,9
52.19,2022-04-21T04:14:00Z,2022,4,21,4,14
53.43,2022-04-21T04:19:00Z,2022,4,21,4,19
56.54,2022-04-21T04:24:00Z,2022,4,21,4,24
57.16,2022-04-21T04:29:00Z,2022,4,21,4,29
54.68,2022-04-21T04:34:00Z,2022,4,21,4,34
57.16,2022-04-21T04:39:00Z,2022,4,21,4,39
60.27,2022-04-21T04:44:00Z,2022,4,21,4,44
58.4,2022-04-21T04:49:00Z,2022,4,21,4,49
57.78,2022-04-21T04:54:00Z,2022,4,21,4,54
57.78,2022-04-21T04:59:00Z,2022,4,21,4,59
56.54,2022-04-21T05:04:00Z,2022,4,21,5,4
58.4,2022-04-21T05:09:00Z,2022,4,21,5,9
58.4,2022-04-21T05:14:00Z,2022,4,21,5,14
57.78,2022-04-21T05:19:00Z,2022,4,21,5,19
56.54,2022-04-21T05:24:00Z,2022,4,21,5,24
57.78,2022-04-21T05:29:00Z,2022,4,21,5,29
58.4,2022-04-21T05:34:00Z,2022,4,21,5,34
59.03,2022-04-21T05:39:00Z,2022,4,21,5,39
55.92,2022-04-21T05:44:00Z,2022,4,21,5,44
55.3,2022-04-21T05:49:00Z,2022,4,21,5,49
57.78,2022-04-21T05:54:00Z,2022,4,21,5,54
57.78,2022-04-21T05:59:00Z,2022,4,21,5,59
56.54,2022-04-21T06:04:00Z,2022,4,21,6,4
52.19,2022-04-21T06:09:00Z,2022,4,21,6,9
58.4,2022-04-21T06:14:00Z,2022,4,21,6,14
57.78,2022-04-21T06:19:00Z,2022,4,21,6,19
57.78,2022-04-21T06:24:00Z,2022,4,21,6,24
57.16,2022-04-21T06:29:00Z,2022,4,21,6,29
57.16,2022-04-21T06:34:00Z,2022,4,21,6,34
58.4,2022-04-21T06:39:00Z,2022,4,21,6,39
57.16,2022-04-21T06:44:00Z,2022,4,21,6,44
57.16,2022-04-21T06:49:00Z,2022,4,21,6,49
58.4,2022-04-21T06:54:00Z,2022,4,21,6,54
57.16,2022-04-21T06:59:00Z,2022,4,21,6,59
56.54,2022-04-21T07:04:00Z,2022,4,21,7,4
57.78,2022-04-21T07:09:00Z,2022,4,21,7,9
57.78,2022-04-21T07:14:00Z,2022,4,21,7,14
55.3,2022-04-21T07:19:00Z,2022,4,21,7,19
57.16,2022-04-21T07:24:00Z,2022,4,21,7,24
58.4,2022-04-21T07:29:00Z,2022,4,21,7,29
57.16,2022-04-21T07:34:00Z,2022,4,21,7,34
56.54,2022-04-21T07:39:00Z,2022,4,21,7,39
56.54,2022-04-21T07:44:00Z,2022,4,21,7,44
57.16,2022-04-21T07:49:00Z,2022,4,21,7,49
56.54,2022-04-21T07:54:00Z,2022,4,21,7,54
56.54,2022-04-21T07:59:00Z,2022,4,21,7,59
54.68,2022-04-21T08:04:00Z,2022,4,21,8,4
55.3,2022-04-21T08:09:00Z,2022,4,21,8,9
55.3,2022-04-21T08:14:00Z,2022,4,21,8,14
55.3,2022-04-21T08:19:00Z,2022,4,21,8,19
54.68,2022-04-21T08:24:00Z,2022,4,21,8,24
54.05,2022-04-21T08:29:00Z,2022,4,21,8,29
52.19,2022-04-21T08:34:00Z,2022,4,21,8,34
50.33,2022-04-21T08:39:00Z,2022,4,21,8,39
47.22,2022-04-21T08:44:00Z,2022,4,21,8,44
47.22,2022-04-21T08:49:00Z,2022,4,21,8,49
54.68,2022-04-21T08:54:00Z,2022,4,21,8,54
55.92,2022-04-21T08:59:00Z,2022,4,21,8,59
52.81,2022-04-21T09:04:00Z,2022,4,21,9,4
55.92,2022-04-21T09:09:00Z,2022,4,21,9,9
55.3,2022-04-21T09:14:00Z,2022,4,21,9,14
55.3,2022-04-21T09:19:00Z,2022,4,21,9,19
57.16,2022-04-21T09:24:00Z,2022,4,21,9,24
55.92,2022-04-21T09:29:00Z,2022,4,21,9,29
55.3,2022-04-21T09:34:00Z,2022,4,21,9,34
53.43,2022-04-21T09:39:00Z,2022,4,21,9,39
53.43,2022-04-21T09:44:00Z,2022,4,21,9,44
54.68,2022-04-21T09:49:00Z,2022,4,21,9,49
49.08,2022-04-21T09:54:00Z,2022,4,21,9,54
54.68,2022-04-21T09:59:00Z,2022,4,21,9,59
55.92,2022-04-21T10:04:00Z,2022,4,21,10,4
54.68,2022-04-21T10:09:00Z,2022,4,21,10,9
53.43,2022-04-21T10:14:00Z,2022,4,21,10,14
52.81,2022-04-21T10:19:00Z,2022,4,21,10,19
54.68,2022-04-21T10:24:00Z,2022,4,21,10,24
52.81,2022-04-21T10:29:00Z,2022,4,21,10,29
55.3,2022-04-21T10:34:00Z,2022,4,21,10,34
55.92,2022-04-21T10:39:00Z,2022,4,21,10,39
52.19,2022-04-21T10:44:00Z,2022,4,21,10,44
49.7,2022-04-21T10:49:00Z,2022,4,21,10,49
44.11,2022-04-21T10:54:00Z,2022,4,21,10,54
54.05,2022-04-21T10:59:00Z,2022,4,21,10,59
54.05,2022-04-21T11:04:00Z,2022,4,21,11,4
54.68,2022-04-21T11:09:00Z,2022,4,21,11,9
50.95,2022-04-21T11:14:00Z,2022,4,21,11,14
48.46,2022-04-21T11:19:00Z,2022,4,21,11,19
48.46,2022-04-21T11:24:00Z,2022,4,21,11,24
54.05,2022-04-21T11:29:00Z,2022,4,21,11,29
49.08,2022-04-21T11:34:00Z,2022,4,21,11,34
47.22,2022-04-21T11:39:00Z,2022,4,21,11,39
50.33,2022-04-21T11:44:00Z,2022,4,21,11,44
41.63,2022-04-21T11:49:00Z,2022,4,21,11,49
35.41,2022-04-21T11:54:00Z,2022,4,21,11,54
30.44,2022-04-21T11:59:00Z,2022,4,21,11,59
27.96,2022-04-21T12:04:00Z,2022,4,21,12,4
27.96,2022-04-21T12:09:00Z,2022,4,21,12,9
26.71,2022-04-21T12:14:00Z,2022,4,21,12,14
26.09,2022-04-21T12:19:00Z,2022,4,21,12,19
26.09,2022-04-21T12:24:00Z,2022,4,21,12,24
25.47,2022-04-21T12:29:00Z,2022,4,21,12,29
22.36,2022-04-21T12:34:00Z,2022,4,21,12,34
21.74,2022-04-21T12:39:00Z,2022,4,21,12,39
21.12,2022-04-21T12:44:00Z,2022,4,21,12,44
21.12,2022-04-21T12:49:00Z,2022,4,21,12,49
21.12,2022-04-21T12:54:00Z,2022,4,21,12,54
19.88,2022-04-21T12:59:00Z,2022,4,21,12,59
18.01,2022-04-21T13:04:00Z,2022,4,21,13,4
24.85,2022-04-21T13:09:00Z,2022,4,21,13,9
25.47,2022-04-21T13:14:00Z,2022,4,21,13,14
24.85,2022-04-21T13:19:00Z,2022,4,21,13,19
26.71,2022-04-21T13:24:00Z,2022,4,21,13,24
29.2,2022-04-21T13:29:00Z,2022,4,21,13,29
31.68,2022-04-21T13:34:00Z,2022,4,21,13,34
39.76,2022-04-21T13:39:00Z,2022,4,21,13,39
49.7,2022-04-21T13:44:00Z,2022,4,21,13,44
54.05,2022-04-21T13:49:00Z,2022,4,21,13,49
47.22,2022-04-21T13:54:00Z,2022,4,21,13,54
44.73,2022-04-21T13:59:00Z,2022,4,21,13,59
50.33,2022-04-21T14:04:00Z,2022,4,21,14,4
54.05,2022-04-21T14:09:00Z,2022,4,21,14,9
52.19,2022-04-21T14:14:00Z,2022,4,21,14,14
52.19,2022-04-21T14:18:00Z,2022,4,21,14,18
51.57,2022-04-21T14:24:00Z,2022,4,21,14,24
54.05,2022-04-21T14:29:00Z,2022,4,21,14,29
54.05,2022-04-21T14:33:00Z,2022,4,21,14,33
55.3,2022-04-21T14:38:00Z,2022,4,21,14,38
55.3,2022-04-21T14:43:00Z,2022,4,21,14,43
54.05,2022-04-21T14:48:00Z,2022,4,21,14,48
50.95,2022-04-21T14:53:00Z,2022,4,21,14,53
43.49,2022-04-21T14:58:00Z,2022,4,21,14,58
50.33,2022-04-21T15:03:00Z,2022,4,21,15,3
47.84,2022-04-21T15:08:00Z,2022,4,21,15,8
36.66,2022-04-21T15:13:00Z,2022,4,21,15,13
26.71,2022-04-21T15:18:00Z,2022,4,21,15,18
21.74,2022-04-21T15:23:00Z,2022,4,21,15,23
20.5,2022-04-21T15:28:00Z,2022,4,21,15,28
21.74,2022-04-21T15:33:00Z,2022,4,21,15,33
24.85,2022-04-21T15:38:00Z,2022,4,21,15,38
29.2,2022-04-21T15:43:00Z,2022,4,21,15,43
34.79,2022-04-21T15:48:00Z,2022,4,21,15,48
41.01,2022-04-21T15:53:00Z,2022,4,21,15,53
45.36,2022-04-21T15:58:00Z,2022,4,21,15,58
55.3,2022-04-21T16:03:00Z,2022,4,21,16,3
56.54,2022-04-21T16:08:00Z,2022,4,21,16,8
52.19,2022-04-21T16:13:00Z,2022,4,21,16,13
46.6,2022-04-21T16:18:00Z,2022,4,21,16,18
40.38,2022-04-21T16:23:00Z,2022,4,21,16,23
35.41,2022-04-21T16:28:00Z,2022,4,21,16,28
36.03,2022-04-21T16:33:00Z,2022,4,21,16,33
38.52,2022-04-21T16:38:00Z,2022,4,21,16,38
41.01,2022-04-21T16:43:00Z,2022,4,21,16,43
44.73,2022-04-21T16:48:00Z,2022,4,21,16,48
50.33,2022-04-21T16:53:00Z,2022,4,21,16,53
52.81,2022-04-21T16:58:00Z,2022,4,21,16,58
52.81,2022-04-21T17:03:00Z,2022,4,21,17,3
52.81,2022-04-21T17:08:00Z,2022,4,21,17,8
49.7,2022-04-21T17:13:00Z,2022,4,21,17,13
52.19,2022-04-21T17:18:00Z,2022,4,21,17,18
44.11,2022-04-21T17:23:00Z,2022,4,21,17,23
53.43,2022-04-21T17:28:00Z,2022,4,21,17,28
55.3,2022-04-21T17:33:00Z,2022,4,21,17,33
51.57,2022-04-21T17:38:00Z,2022,4,21,17,38
49.08,2022-04-21T17:43:00Z,2022,4,21,17,43
50.33,2022-04-21T17:48:00Z,2022,4,21,17,48
50.33,2022-04-21T17:53:00Z,2022,4,21,17,53
49.7,2022-04-21T17:58:00Z,2022,4,21,17,58
50.33,2022-04-21T18:03:00Z,2022,4,21,18,3
52.81,2022-04-21T18:08:00Z,2022,4,21,18,8
53.43,2022-04-21T18:13:00Z,2022,4,21,18,13
54.68,2022-04-21T18:18:00Z,2022,4,21,18,18
54.68,2022-04-21T18:23:00Z,2022,4,21,18,23
54.68,2022-04-21T18:28:00Z,2022,4,21,18,28
56.54,2022-04-21T18:33:00Z,2022,4,21,18,33
54.68,2022-04-21T18:38:00Z,2022,4,21,18,38
54.05,2022-04-21T18:43:00Z,2022,4,21,18,43
54.05,2022-04-21T18:48:00Z,2022,4,21,18,48
52.19,2022-04-21T18:53:00Z,2022,4,21,18,53
50.33,2022-04-21T18:58:00Z,2022,4,21,18,58
47.22,2022-04-21T19:03:00Z,2022,4,21,19,3
45.98,2022-04-21T19:08:00Z,2022,4,21,19,8
50.33,2022-04-21T19:13:00Z,2022,4,21,19,13
52.81,2022-04-21T19:18:00Z,2022,4,21,19,18
54.68,2022-04-21T19:23:00Z,2022,4,21,19,23
53.43,2022-04-21T19:28:00Z,2022,4,21,19,28
52.81,2022-04-21T19:33:00Z,2022,4,21,19,33
49.7,2022-04-21T19:38:00Z,2022,4,21,19,38
52.81,2022-04-21T19:43:00Z,2022,4,21,19,43
54.68,2022-04-21T19:48:00Z,2022,4,21,19,48
50.95,2022-04-21T19:53:00Z,2022,4,21,19,53
49.7,2022-04-21T19:58:00Z,2022,4,21,19,58
53.43,2022-04-21T20:03:00Z,2022,4,21,20,3
52.81,2022-04-21T20:08:00Z,2022,4,21,20,8
53.43,2022-04-21T20:13:00Z,2022,4,21,20,13
55.92,2022-04-21T20:18:00Z,2022,4,21,20,18
55.92,2022-04-21T20:23:00Z,2022,4,21,20,23
54.68,2022-04-21T20:28:00Z,2022,4,21,20,28
54.68,2022-04-21T20:33:00Z,2022,4,21,20,33
54.68,2022-04-21T20:38:00Z,2022,4,21,20,38
47.22,2022-04-21T20:44:00Z,2022,4,21,20,44
45.98,2022-04-21T20:48:00Z,2022,4,21,20,48
49.08,2022-04-21T20:53:00Z,2022,4,21,20,53
53.43,2022-04-21T20:58:00Z,2022,4,21,20,58
46.6,2022-04-21T21:03:00Z,2022,4,21,21,3
45.98,2022-04-21T21:08:00Z,2022,4,21,21,8
54.68,2022-04-21T21:13:00Z,2022,4,21,21,13
53.43,2022-04-21T21:17:00Z,2022,4,21,21,17
54.68,2022-04-21T21:23:00Z,2022,4,21,21,23
55.3,2022-04-21T21:27:00Z,2022,4,21,21,27
55.92,2022-04-21T21:32:00Z,2022,4,21,21,32
54.05,2022-04-21T21:38:00Z,2022,4,21,21,38
54.05,2022-04-21T21:48:00Z,2022,4,21,21,48
55.3,2022-04-21T21:52:00Z,2022,4,21,21,52
56.54,2022-04-21T21:58:00Z,2022,4,21,21,58
54.68,2022-04-21T22:03:00Z,2022,4,21,22,3
56.54,2022-04-21T22:09:00Z,2022,4,21,22,9
57.16,2022-04-21T22:14:00Z,2022,4,21,22,14
55.3,2022-04-21T22:19:00Z,2022,4,21,22,19
55.3,2022-04-21T22:24:00Z,2022,4,21,22,24
52.81,2022-04-21T22:29:00Z,2022,4,21,22,29
55.92,2022-04-21T22:34:00Z,2022,4,21,22,34
57.78,2022-04-21T22:39:00Z,2022,4,21,22,39
58.4,2022-04-21T22:44:00Z,2022,4,21,22,44
57.78,2022-04-21T22:49:00Z,2022,4,21,22,49
58.4,2022-04-21T22:54:00Z,2022,4,21,22,54
57.16,2022-04-21T22:59:00Z,2022,4,21,22,59
57.16,2022-04-21T23:04:00Z,2022,4,21,23,4
58.4,2022-04-21T23:09:00Z,2022,4,21,23,9
57.16,2022-04-21T23:14:00Z,2022,4,21,23,14
52.19,2022-04-21T23:19:00Z,2022,4,21,23,19
58.4,2022-04-21T23:24:00Z,2022,4,21,23,24
59.03,2022-04-21T23:29:00Z,2022,4,21,23,29
57.78,2022-04-21T23:34:00Z,2022,4,21,23,34
50.33,2022-04-21T23:39:00Z,2022,4,21,23,39
57.78,2022-04-21T23:44:00Z,2022,4,21,23,44
58.4,2022-04-21T23:49:00Z,2022,4,21,23,49
55.92,2022-04-21T23:54:00Z,2022,4,21,23,54
57.16,2022-04-21T23:59:00Z,2022,4,21,23,59
57.16,2022-04-22T00:04:00Z,2022,4,22,0,4
57.78,2022-04-22T00:09:00Z,2022,4,22,0,9
57.16,2022-04-22T00:14:00Z,2022,4,22,0,14
57.16,2022-04-22T00:19:00Z,2022,4,22,0,19
57.16,2022-04-22T00:24:00Z,2022,4,22,0,24
56.54,2022-04-22T00:29:00Z,2022,4,22,0,29
56.54,2022-04-22T00:34:00Z,2022,4,22,0,34
57.16,2022-04-22T00:39:00Z,2022,4,22,0,39
57.78,2022-04-22T00:44:00Z,2022,4,22,0,44
57.16,2022-04-22T00:49:00Z,2022,4,22,0,49
57.78,2022-04-22T00:54:00Z,2022,4,22,0,54
58.4,2022-04-22T00:59:00Z,2022,4,22,0,59
57.16,2022-04-22T01:04:00Z,2022,4,22,1,4
56.54,2022-04-22T01:09:00Z,2022,4,22,1,9
57.78,2022-04-22T01:14:00Z,2022,4,22,1,14
57.16,2022-04-22T01:24:00Z,2022,4,22,1,24
57.16,2022-04-22T01:28:00Z,2022,4,22,1,28
55.92,2022-04-22T01:44:00Z,2022,4,22,1,44
56.54,2022-04-22T01:48:00Z,2022,4,22,1,48
57.16,2022-04-22T01:53:00Z,2022,4,22,1,53
57.78,2022-04-22T01:58:00Z,2022,4,22,1,58
55.3,2022-04-22T02:03:00Z,2022,4,22,2,3
45.36,2022-04-22T02:08:00Z,2022,4,22,2,8
55.92,2022-04-22T02:19:00Z,2022,4,22,2,19
54.68,2022-04-22T02:23:00Z,2022,4,22,2,23
51.57,2022-04-22T02:28:00Z,2022,4,22,2,28
58.4,2022-04-22T02:34:00Z,2022,4,22,2,34
57.16,2022-04-22T02:44:00Z,2022,4,22,2,44
55.3,2022-04-22T02:49:00Z,2022,4,22,2,49
59.03,2022-04-22T02:54:00Z,2022,4,22,2,54
57.78,2022-04-22T02:58:00Z,2022,4,22,2,58
55.3,2022-04-22T03:04:00Z,2022,4,22,3,4
57.16,2022-04-22T03:09:00Z,2022,4,22,3,9
59.03,2022-04-22T03:14:00Z,2022,4,22,3,14
55.3,2022-04-22T03:19:00Z,2022,4,22,3,19
44.11,2022-04-22T03:24:00Z,2022,4,22,3,24
44.73,2022-04-22T03:28:00Z,2022,4,22,3,28
57.78,2022-04-22T03:34:00Z,2022,4,22,3,34
57.78,2022-04-22T03:44:00Z,2022,4,22,3,44
58.4,2022-04-22T03:49:00Z,2022,4,22,3,49
60.89,2022-04-22T03:54:00Z,2022,4,22,3,54
57.78,2022-04-22T03:58:00Z,2022,4,22,3,58
55.92,2022-04-22T04:09:00Z,2022,4,22,4,9
57.78,2022-04-22T04:14:00Z,2022,4,22,4,14
55.92,2022-04-22T04:19:00Z,2022,4,22,4,19
57.16,2022-04-22T04:24:00Z,2022,4,22,4,24
57.78,2022-04-22T04:28:00Z,2022,4,22,4,28
55.92,2022-04-22T04:34:00Z,2022,4,22,4,34
54.05,2022-04-22T04:38:00Z,2022,4,22,4,38
56.54,2022-04-22T04:44:00Z,2022,4,22,4,44
57.16,2022-04-22T04:48:00Z,2022,4,22,4,48
58.4,2022-04-22T04:54:00Z,2022,4,22,4,54
58.4,2022-04-22T04:58:00Z,2022,4,22,4,58
57.16,2022-04-22T05:09:00Z,2022,4,22,5,9
55.92,2022-04-22T05:14:00Z,2022,4,22,5,14
53.43,2022-04-22T05:24:00Z,2022,4,22,5,24
55.92,2022-04-22T05:29:00Z,2022,4,22,5,29
58.4,2022-04-22T05:34:00Z,2022,4,22,5,34
59.03,2022-04-22T05:39:00Z,2022,4,22,5,39
60.27,2022-04-22T05:43:00Z,2022,4,22,5,43
59.03,2022-04-22T05:49:00Z,2022,4,22,5,49
57.78,2022-04-22T05:58:00Z,2022,4,22,5,58
59.03,2022-04-22T06:04:00Z,2022,4,22,6,4
59.03,2022-04-22T06:13:00Z,2022,4,22,6,13
57.78,2022-04-22T06:19:00Z,2022,4,22,6,19
57.16,2022-04-22T06:23:00Z,2022,4,22,6,23
55.92,2022-04-22T06:33:00Z,2022,4,22,6,33
55.92,2022-04-22T06:39:00Z,2022,4,22,6,39
56.54,2022-04-22T06:44:00Z,2022,4,22,6,44
57.78,2022-04-22T06:54:00Z,2022,4,22,6,54
57.78,2022-04-22T06:58:00Z,2022,4,22,6,58
54.68,2022-04-22T07:04:00Z,2022,4,22,7,4
57.16,2022-04-22T07:09:00Z,2022,4,22,7,9
55.92,2022-04-22T07:14:00Z,2022,4,22,7,14
57.16,2022-04-22T07:19:00Z,2022,4,22,7,19
57.16,2022-04-22T07:23:00Z,2022,4,22,7,23
52.81,2022-04-22T07:29:00Z,2022,4,22,7,29
53.43,2022-04-22T07:33:00Z,2022,4,22,7,33
55.3,2022-04-22T07:44:00Z,2022,4,22,7,44
55.3,2022-04-22T07:54:00Z,2022,4,22,7,54
52.19,2022-04-22T07:59:00Z,2022,4,22,7,59
52.19,2022-04-22T08:03:00Z,2022,4,22,8,3
50.33,2022-04-22T08:09:00Z,2022,4,22,8,9
52.81,2022-04-22T08:13:00Z,2022,4,22,8,13
53.43,2022-04-22T08:19:00Z,2022,4,22,8,19
53.43,2022-04-22T08:28:00Z,2022,4,22,8,28
54.05,2022-04-22T08:34:00Z,2022,4,22,8,34
54.05,2022-04-22T08:38:00Z,2022,4,22,8,38
52.19,2022-04-22T08:49:00Z,2022,4,22,8,49
54.05,2022-04-22T08:58:00Z,2022,4,22,8,58
54.05,2022-04-22T09:04:00Z,2022,4,22,9,4
50.95,2022-04-22T09:08:00Z,2022,4,22,9,8
52.19,2022-04-22T09:14:00Z,2022,4,22,9,14
52.19,2022-04-22T09:19:00Z,2022,4,22,9,19
42.87,2022-04-22T09:34:00Z,2022,4,22,9,34
38.52,2022-04-22T09:49:00Z,2022,4,22,9,49
42.87,2022-04-22T09:53:00Z,2022,4,22,9,53
50.33,2022-04-22T09:58:00Z,2022,4,22,9,58
54.05,2022-04-22T10:04:00Z,2022,4,22,10,4
53.43,2022-04-22T10:09:00Z,2022,4,22,10,9
50.95,2022-04-22T10:14:00Z,2022,4,22,10,14
47.22,2022-04-22T10:18:00Z,2022,4,22,10,18
47.84,2022-04-22T10:33:00Z,2022,4,22,10,33
50.95,2022-04-22T10:39:00Z,2022,4,22,10,39
55.3,2022-04-22T10:44:00Z,2022,4,22,10,44
54.68,2022-04-22T10:48:00Z,2022,4,22,10,48
54.05,2022-04-22T11:08:00Z,2022,4,22,11,8
52.81,2022-04-22T11:14:00Z,2022,4,22,11,14
47.22,2022-04-22T11:19:00Z,2022,4,22,11,19
