Id,Speed,TravelTime,Status,DataAsOf,linkId,date
129,43.49,107,0,7/5/2022 09:28:13,4616246,2022-07-05T09:30:00Z
129,52.19,89,0,7/5/2022 09:33:12,4616246,2022-07-05T09:35:00Z
129,52.19,89,0,7/5/2022 09:38:12,4616246,2022-07-05T09:40:00Z
129,48.46,95,0,7/5/2022 09:43:13,4616246,2022-07-05T09:45:00Z
129,45.98,100,0,7/5/2022 09:48:13,4616246,2022-07-05T09:50:00Z
129,47.22,97,0,7/5/2022 09:53:12,4616246,2022-07-05T09:55:00Z
129,50.33,92,0,7/5/2022 09:58:13,4616246,2022-07-05T10:00:00Z
129,49.08,95,0,7/5/2022 10:03:12,4616246,2022-07-05T10:05:00Z
129,48.46,95,0,7/5/2022 10:08:12,4616246,2022-07-05T10:10:00Z
129,49.08,94,0,7/5/2022 10:13:12,4616246,2022-07-05T10:15:00Z
129,54.68,85,0,7/5/2022 10:18:12,4616246,2022-07-05T10:20:00Z
129,54.05,86,0,7/5/2022 10:23:13,4616246,2022-07-05T10:25:00Z
129,51.57,90,0,7/5/2022 10:28:14,4616246,2022-07-05T10:30:00Z
129,50.33,91,0,7/5/2022 10:33:12,4616246,2022-07-05T10:35:00Z
129,52.81,87,0,7/5/2022 10:38:12,4616246,2022-07-05T10:40:00Z
129,52.81,88,0,7/5/2022 10:43:12,4616246,2022-07-05T10:45:00Z
129,52.19,88,0,7/5/2022 10:48:12,4616246,2022-07-05T10:50:00Z
129,51.57,90,0,7/5/2022 10:53:12,4616246,2022-07-05T10:55:00Z
129,52.81,87,0,7/5/2022 10:58:12,4616246,2022-07-05T11:00:00Z
129,56.54,82,0,7/5/2022 11:03:13,4616246,2022-07-05T11:05:00Z
129,56.54,82,0,7/5/2022 11:08:12,4616246,2022-07-05T11:10:00Z
129,53.43,86,0,7/5/2022 11:13:12,4616246,2022-07-05T11:15:00Z
129,52.81,87,0,7/5/2022 11:18:13,4616246,2022-07-05T11:20:00Z
129,53.43,86,0,7/5/2022 11:23:13,4616246,2022-07-05T11:25:00Z
129,54.05,85,0,7/5/2022 11:28:13,4616246,2022-07-05T11:30:00Z
129,44.11,104,0,7/5/2022 11:33:14,4616246,2022-07-05T11:35:00Z
129,50.33,92,0,7/5/2022 11:38:13,4616246,2022-07-05T11:40:00Z
129,54.68,84,0,7/5/2022 11:43:12,4616246,2022-07-05T11:45:00Z
129,44.73,103,0,7/5/2022 11:48:13,4616246,2022-07-05T11:50:00Z
129,49.08,94,0,7/5/2022 11:53:13,4616246,2022-07-05T11:55:00Z
129,49.7,93,0,7/5/2022 11:58:13,4616246,2022-07-05T12:00:00Z
129,45.98,100,0,7/5/2022 12:03:12,4616246,2022-07-05T12:05:00Z
129,44.11,104,0,7/5/2022 12:08:12,4616246,2022-07-05T12:10:00Z
129,44.73,104,0,7/5/2022 12:13:11,4616246,2022-07-05T12:15:00Z
129,45.98,101,0,7/5/2022 12:18:12,4616246,2022-07-05T12:20:00Z
129,30.44,152,0,7/5/2022 12:23:13,4616246,2022-07-05T12:25:00Z
129,37.9,122,0,7/5/2022 12:28:12,4616246,2022-07-05T12:30:00Z
129,39.76,117,0,7/5/2022 12:33:13,4616246,2022-07-05T12:35:00Z
129,37.9,122,0,7/5/2022 12:38:12,4616246,2022-07-05T12:40:00Z
129,36.66,127,0,7/5/2022 12:43:13,4616246,2022-07-05T12:45:00Z
129,35.41,130,0,7/5/2022 12:48:13,4616246,2022-07-05T12:50:00Z
129,34.79,133,0,7/5/2022 12:53:12,4616246,2022-07-05T12:55:00Z
129,37.9,121,0,7/5/2022 12:58:13,4616246,2022-07-05T13:00:00Z
129,42.25,110,0,7/5/2022 13:03:13,4616246,2022-07-05T13:05:00Z
129,44.73,104,0,7/5/2022 13:08:12,4616246,2022-07-05T13:10:00Z
129,47.84,97,0,7/5/2022 13:13:12,4616246,2022-07-05T13:15:00Z
129,46.6,100,0,7/5/2022 13:18:12,4616246,2022-07-05T13:20:00Z
129,42.25,110,0,7/5/2022 13:23:11,4616246,2022-07-05T13:25:00Z
129,48.46,95,0,7/5/2022 13:28:13,4616246,2022-07-05T13:30:00Z
129,55.3,84,0,7/5/2022 13:33:13,4616246,2022-07-05T13:35:00Z
129,57.16,81,0,7/5/2022 13:38:12,4616246,2022-07-05T13:40:00Z
129,54.68,85,0,7/5/2022 13:43:11,4616246,2022-07-05T13:45:00Z
129,44.73,103,0,7/5/2022 13:48:12,4616246,2022-07-05T13:50:00Z
129,52.19,88,0,7/5/2022 13:53:12,4616246,2022-07-05T13:55:00Z
129,48.46,95,0,7/5/2022 13:58:13,4616246,2022-07-05T14:00:00Z
129,47.84,96,0,7/5/2022 14:03:12,4616246,2022-07-05T14:05:00Z
129,46.6,99,0,7/5/2022 14:08:12,4616246,2022-07-05T14:10:00Z
129,44.73,103,0,7/5/2022 14:13:12,4616246,2022-07-05T14:15:00Z
129,50.95,91,0,7/5/2022 14:18:13,4616246,2022-07-05T14:20:00Z
129,56.54,82,0,7/5/2022 14:23:12,4616246,2022-07-05T14:25:00Z
129,54.68,85,0,7/5/2022 14:28:12,4616246,2022-07-05T14:30:00Z
129,54.05,86,0,7/5/2022 14:33:12,4616246,2022-07-05T14:35:00Z
129,52.81,88,0,7/5/2022 14:38:12,4616246,2022-07-05T14:40:00Z
129,49.7,92,0,7/5/2022 14:43:12,4616246,2022-07-05T14:45:00Z
129,45.98,101,0,7/5/2022 14:48:12,4616246,2022-07-05T14:50:00Z
129,41.63,111,0,7/5/2022 14:53:12,4616246,2022-07-05T14:55:00Z
129,40.38,115,0,7/5/2022 14:58:12,4616246,2022-07-05T15:00:00Z
129,42.87,108,0,7/5/2022 15:03:12,4616246,2022-07-05T15:05:00Z
129,43.49,106,0,7/5/2022 15:08:11,4616246,2022-07-05T15:10:00Z
129,37.9,121,0,7/5/2022 15:13:11,4616246,2022-07-05T15:15:00Z
129,47.84,97,0,7/5/2022 15:18:12,4616246,2022-07-05T15:20:00Z
129,50.33,92,0,7/5/2022 15:23:12,4616246,2022-07-05T15:25:00Z
129,50.95,91,0,7/5/2022 15:28:11,4616246,2022-07-05T15:30:00Z
129,52.19,88,0,7/5/2022 15:33:13,4616246,2022-07-05T15:35:00Z
129,50.95,91,0,7/5/2022 15:38:11,4616246,2022-07-05T15:40:00Z
129,50.95,91,0,7/5/2022 15:43:10,4616246,2022-07-05T15:45:00Z
129,47.84,97,0,7/5/2022 15:48:11,4616246,2022-07-05T15:50:00Z
129,45.98,101,0,7/5/2022 15:53:11,4616246,2022-07-05T15:55:00Z
129,49.7,93,0,7/5/2022 15:58:13,4616246,2022-07-05T16:00:00Z
129,51.57,90,0,7/5/2022 16:03:13,4616246,2022-07-05T16:05:00Z
129,45.98,101,0,7/5/2022 16:08:11,4616246,2022-07-05T16:10:00Z
129,49.08,95,0,7/5/2022 16:13:11,4616246,2022-07-05T16:15:00Z
129,49.08,94,0,7/5/2022 16:18:13,4616246,2022-07-05T16:20:00Z
129,51.57,89,0,7/5/2022 16:23:13,4616246,2022-07-05T16:25:00Z
129,50.95,91,0,7/5/2022 16:28:12,4616246,2022-07-05T16:30:00Z
129,46.6,99,0,7/5/2022 16:33:13,4616246,2022-07-05T16:35:00Z
129,48.46,96,0,7/5/2022 16:38:12,4616246,2022-07-05T16:40:00Z
129,50.33,92,0,7/5/2022 16:43:12,4616246,2022-07-05T16:45:00Z
129,52.19,89,0,7/5/2022 16:48:13,4616246,2022-07-05T16:50:00Z
129,55.3,84,0,7/5/2022 16:53:12,4616246,2022-07-05T16:55:00Z
129,54.68,84,0,7/5/2022 16:58:12,4616246,2022-07-05T17:00:00Z
129,54.68,85,0,7/5/2022 17:03:12,4616246,2022-07-05T17:05:00Z
129,54.05,85,0,7/5/2022 17:08:13,4616246,2022-07-05T17:10:00Z
129,52.81,87,0,7/5/2022 17:13:12,4616246,2022-07-05T17:15:00Z
129,53.43,87,0,7/5/2022 17:18:12,4616246,2022-07-05T17:20:00Z
129,54.05,86,0,7/5/2022 17:23:12,4616246,2022-07-05T17:25:00Z
129,54.68,84,0,7/5/2022 17:28:12,4616246,2022-07-05T17:30:00Z
129,54.68,85,0,7/5/2022 17:33:12,4616246,2022-07-05T17:35:00Z
129,54.68,85,0,7/5/2022 17:38:13,4616246,2022-07-05T17:40:00Z
129,50.95,90,0,7/5/2022 17:43:13,4616246,2022-07-05T17:45:00Z
129,50.95,90,0,7/5/2022 17:48:12,4616246,2022-07-05T17:50:00Z
129,45.98,100,0,7/5/2022 17:53:12,4616246,2022-07-05T17:55:00Z
129,48.46,95,0,7/5/2022 17:58:12,4616246,2022-07-05T18:00:00Z
129,45.36,102,0,7/5/2022 18:03:13,4616246,2022-07-05T18:05:00Z
129,47.84,97,0,7/5/2022 18:08:13,4616246,2022-07-05T18:10:00Z
129,49.7,93,0,7/5/2022 18:13:12,4616246,2022-07-05T18:15:00Z
129,50.95,91,0,7/5/2022 18:18:13,4616246,2022-07-05T18:20:00Z
129,51.57,89,0,7/5/2022 18:23:12,4616246,2022-07-05T18:25:00Z
129,51.57,90,0,7/5/2022 18:28:12,4616246,2022-07-05T18:30:00Z
129,52.81,88,0,7/5/2022 18:33:13,4616246,2022-07-05T18:35:00Z
129,54.05,85,0,7/5/2022 18:38:13,4616246,2022-07-05T18:40:00Z
129,53.43,86,0,7/5/2022 18:43:13,4616246,2022-07-05T18:45:00Z
129,54.68,85,0,7/5/2022 18:48:11,4616246,2022-07-05T18:50:00Z
129,54.68,85,0,7/5/2022 18:53:11,4616246,2022-07-05T18:55:00Z
129,49.7,93,0,7/5/2022 18:58:12,4616246,2022-07-05T19:00:00Z
129,50.95,91,0,7/5/2022 19:03:12,4616246,2022-07-05T19:05:00Z
129,53.43,87,0,7/5/2022 19:08:13,4616246,2022-07-05T19:10:00Z
129,56.54,82,0,7/5/2022 19:13:13,4616246,2022-07-05T19:15:00Z
129,55.92,83,0,7/5/2022 19:18:13,4616246,2022-07-05T19:20:00Z
129,55.3,84,0,7/5/2022 19:23:13,4616246,2022-07-05T19:25:00Z
129,50.95,91,0,7/5/2022 19:28:13,4616246,2022-07-05T19:30:00Z
129,50.95,91,0,7/5/2022 19:33:13,4616246,2022-07-05T19:35:00Z
129,54.05,86,0,7/5/2022 19:38:13,4616246,2022-07-05T19:40:00Z
129,57.16,81,0,7/5/2022 19:44:13,4616246,2022-07-05T19:45:00Z
129,57.16,81,0,7/5/2022 19:48:14,4616246,2022-07-05T19:50:00Z
129,55.3,84,0,7/5/2022 19:53:13,4616246,2022-07-05T19:55:00Z
129,49.7,93,0,7/5/2022 19:58:13,4616246,2022-07-05T20:00:00Z
129,57.78,80,0,7/5/2022 20:03:14,4616246,2022-07-05T20:05:00Z
129,52.81,87,0,7/5/2022 20:08:12,4616246,2022-07-05T20:10:00Z
129,50.95,91,0,7/5/2022 20:14:13,4616246,2022-07-05T20:15:00Z
129,56.54,82,0,7/5/2022 20:18:13,4616246,2022-07-05T20:20:00Z
129,56.54,81,0,7/5/2022 20:24:13,4616246,2022-07-05T20:25:00Z
129,55.92,83,0,7/5/2022 20:28:13,4616246,2022-07-05T20:30:00Z
129,55.92,83,0,7/5/2022 20:34:13,4616246,2022-07-05T20:35:00Z
129,55.3,83,0,7/5/2022 20:38:13,4616246,2022-07-05T20:40:00Z
129,49.08,94,0,7/5/2022 20:44:12,4616246,2022-07-05T20:45:00Z
129,54.05,86,0,7/5/2022 20:49:13,4616246,2022-07-05T20:50:00Z
129,54.05,85,0,7/5/2022 20:54:13,4616246,2022-07-05T20:55:00Z
129,52.81,88,0,7/5/2022 20:59:12,4616246,2022-07-05T21:00:00Z
129,51.57,89,0,7/5/2022 21:02:12,4616246,2022-07-05T21:05:00Z
129,53.43,86,0,7/5/2022 21:05:12,4616246,2022-07-05T21:10:00Z
129,54.05,85,0,7/5/2022 21:08:13,4616246,2022-07-05T21:15:00Z
129,54.68,85,0,7/5/2022 21:16:10,4616246,2022-07-05T21:20:00Z
129,54.05,86,0,7/5/2022 21:20:12,4616246,2022-07-05T21:25:00Z
129,54.05,86,0,7/5/2022 21:24:13,4616246,2022-07-05T21:30:00Z
129,46.6,100,0,7/5/2022 21:32:11,4616246,2022-07-05T21:35:00Z
129,52.19,89,0,7/5/2022 21:35:12,4616246,2022-07-05T21:40:00Z
129,50.95,91,0,7/5/2022 21:42:12,4616246,2022-07-05T21:45:00Z
129,50.95,91,0,7/5/2022 21:44:13,4616246,2022-07-05T21:50:00Z
129,54.68,85,0,7/5/2022 21:50:12,4616246,2022-07-05T21:55:00Z
129,55.3,83,0,7/5/2022 21:56:11,4616246,2022-07-05T22:00:00Z
129,50.95,91,0,7/5/2022 22:03:13,4616246,2022-07-05T22:05:00Z
129,55.3,84,0,7/5/2022 22:08:13,4616246,2022-07-05T22:10:00Z
129,52.81,87,0,7/5/2022 22:13:12,4616246,2022-07-05T22:15:00Z
129,55.92,83,0,7/5/2022 22:18:12,4616246,2022-07-05T22:20:00Z
129,55.92,83,0,7/5/2022 22:23:11,4616246,2022-07-05T22:25:00Z
129,56.54,82,0,7/5/2022 22:28:11,4616246,2022-07-05T22:30:00Z
129,55.92,82,0,7/5/2022 22:33:12,4616246,2022-07-05T22:35:00Z
129,57.78,80,0,7/5/2022 22:38:13,4616246,2022-07-05T22:40:00Z
129,57.78,80,0,7/5/2022 22:43:12,4616246,2022-07-05T22:45:00Z
129,57.16,81,0,7/5/2022 22:48:12,4616246,2022-07-05T22:50:00Z
129,55.3,83,0,7/5/2022 22:53:13,4616246,2022-07-05T22:55:00Z
129,55.92,83,0,7/5/2022 22:58:12,4616246,2022-07-05T23:00:00Z
129,57.16,81,0,7/5/2022 23:03:12,4616246,2022-07-05T23:05:00Z
129,57.16,81,0,7/5/2022 23:08:12,4616246,2022-07-05T23:10:00Z
129,52.19,88,0,7/5/2022 23:13:13,4616246,2022-07-05T23:15:00Z
129,56.54,82,0,7/5/2022 23:18:13,4616246,2022-07-05T23:20:00Z
129,57.16,81,0,7/5/2022 23:23:13,4616246,2022-07-05T23:25:00Z
129,57.16,81,0,7/5/2022 23:28:13,4616246,2022-07-05T23:30:00Z
129,56.54,82,0,7/5/2022 23:33:12,4616246,2022-07-05T23:35:00Z
129,58.4,79,0,7/5/2022 23:38:12,4616246,2022-07-05T23:40:00Z
129,60.27,77,0,7/5/2022 23:43:12,4616246,2022-07-05T23:45:00Z
129,57.16,81,0,7/5/2022 23:48:13,4616246,2022-07-05T23:50:00Z
129,55.92,82,0,7/5/2022 23:53:12,4616246,2022-07-05T23:55:00Z
129,59.65,77,0,7/5/2022 23:58:12,4616246,2022-07-06T00:00:00Z
129,57.78,80,0,7/6/2022 00:03:11,4616246,2022-07-06T00:05:00Z
129,55.92,83,0,7/6/2022 00:08:11,4616246,2022-07-06T00:10:00Z
129,55.3,84,0,7/6/2022 00:13:11,4616246,2022-07-06T00:15:00Z
129,44.73,104,0,7/6/2022 00:18:11,4616246,2022-07-06T00:20:00Z
129,48.46,96,0,7/6/2022 00:23:11,4616246,2022-07-06T00:25:00Z
129,57.78,80,0,7/6/2022 00:28:11,4616246,2022-07-06T00:30:00Z
129,55.92,82,0,7/6/2022 00:33:10,4616246,2022-07-06T00:35:00Z
129,49.08,95,0,7/6/2022 00:38:10,4616246,2022-07-06T00:40:00Z
129,56.54,82,0,7/6/2022 00:43:11,4616246,2022-07-06T00:45:00Z
129,57.78,80,0,7/6/2022 00:48:10,4616246,2022-07-06T00:50:00Z
129,59.03,78,0,7/6/2022 00:53:11,4616246,2022-07-06T00:55:00Z
129,57.78,80,0,7/6/2022 00:58:11,4616246,2022-07-06T01:00:00Z
129,54.05,86,0,7/6/2022 01:03:10,4616246,2022-07-06T01:05:00Z
129,52.19,89,0,7/6/2022 01:08:11,4616246,2022-07-06T01:10:00Z
129,58.4,79,0,7/6/2022 01:13:11,4616246,2022-07-06T01:15:00Z
129,63.37,73,0,7/6/2022 01:18:12,4616246,2022-07-06T01:20:00Z
129,60.89,76,0,7/6/2022 01:23:11,4616246,2022-07-06T01:25:00Z
129,63.37,73,0,7/6/2022 01:28:11,4616246,2022-07-06T01:30:00Z
129,59.65,77,0,7/6/2022 01:33:12,4616246,2022-07-06T01:35:00Z
129,55.3,84,0,7/6/2022 01:38:12,4616246,2022-07-06T01:40:00Z
129,59.65,78,0,7/6/2022 01:43:12,4616246,2022-07-06T01:45:00Z
129,55.92,82,0,7/6/2022 01:48:11,4616246,2022-07-06T01:50:00Z
129,57.16,81,0,7/6/2022 01:53:11,4616246,2022-07-06T01:55:00Z
129,58.4,79,0,7/6/2022 01:58:12,4616246,2022-07-06T02:00:00Z
129,57.78,80,0,7/6/2022 02:03:11,4616246,2022-07-06T02:05:00Z
129,57.78,80,0,7/6/2022 02:08:12,4616246,2022-07-06T02:10:00Z
129,56.54,82,0,7/6/2022 02:13:11,4616246,2022-07-06T02:15:00Z
129,57.78,80,0,7/6/2022 02:18:12,4616246,2022-07-06T02:20:00Z
129,59.65,78,0,7/6/2022 02:23:11,4616246,2022-07-06T02:25:00Z
129,59.03,79,0,7/6/2022 02:28:11,4616246,2022-07-06T02:30:00Z
129,61.51,75,0,7/6/2022 02:33:11,4616246,2022-07-06T02:35:00Z
129,57.78,80,0,7/6/2022 02:38:12,4616246,2022-07-06T02:40:00Z
129,57.78,80,0,7/6/2022 02:43:12,4616246,2022-07-06T02:45:00Z
129,57.78,80,-,7/6/2022 02:48:11,4616246,2022-07-06T02:50:00Z
129,60.89,76,0,7/6/2022 02:53:11,4616246,2022-07-06T02:55:00Z
129,60.27,76,0,7/6/2022 02:58:11,4616246,2022-07-06T03:00:00Z
129,50.95,90,0,7/6/2022 03:03:10,4616246,2022-07-06T03:05:00Z
129,54.68,85,0,7/6/2022 03:08:12,4616246,2022-07-06T03:10:00Z
129,59.03,79,0,7/6/2022 03:13:11,4616246,2022-07-06T03:15:00Z
129,58.4,79,0,7/6/2022 03:18:11,4616246,2022-07-06T03:20:00Z
129,59.03,78,-,7/6/2022 03:23:11,4616246,2022-07-06T03:25:00Z
129,55.3,84,0,7/6/2022 03:28:12,4616246,2022-07-06T03:30:00Z
129,62.75,74,-,7/6/2022 03:33:12,4616246,2022-07-06T03:35:00Z
129,57.16,81,0,7/6/2022 03:38:11,4616246,2022-07-06T03:40:00Z
129,56.54,82,0,7/6/2022 03:43:10,4616246,2022-07-06T03:45:00Z
129,55.92,82,0,7/6/2022 03:48:11,4616246,2022-07-06T03:50:00Z
129,58.4,79,0,7/6/2022 03:53:10,4616246,2022-07-06T03:55:00Z
129,59.03,78,0,7/6/2022 03:58:11,4616246,2022-07-06T04:00:00Z
129,57.78,80,0,7/6/2022 04:03:11,4616246,2022-07-06T04:05:00Z
129,56.54,82,0,7/6/2022 04:08:12,4616246,2022-07-06T04:10:00Z
129,57.16,81,0,7/6/2022 04:13:11,4616246,2022-07-06T04:15:00Z
129,59.65,78,0,7/6/2022 04:18:11,4616246,2022-07-06T04:20:00Z
129,55.92,82,0,7/6/2022 04:23:11,4616246,2022-07-06T04:25:00Z
129,56.54,82,0,7/6/2022 04:28:12,4616246,2022-07-06T04:30:00Z
129,57.16,81,0,7/6/2022 04:33:12,4616246,2022-07-06T04:35:00Z
129,59.03,79,0,7/6/2022 04:38:12,4616246,2022-07-06T04:40:00Z
129,59.65,78,0,7/6/2022 04:43:11,4616246,2022-07-06T04:45:00Z
129,57.78,80,0,7/6/2022 04:48:12,4616246,2022-07-06T04:50:00Z
129,59.03,79,0,7/6/2022 04:53:12,4616246,2022-07-06T04:55:00Z
129,59.03,79,0,7/6/2022 04:58:11,4616246,2022-07-06T05:00:00Z
129,55.3,84,0,7/6/2022 05:03:11,4616246,2022-07-06T05:05:00Z
129,54.68,85,0,7/6/2022 05:08:12,4616246,2022-07-06T05:10:00Z
129,47.22,98,0,7/6/2022 05:13:12,4616246,2022-07-06T05:15:00Z
129,37.9,121,0,7/6/2022 05:18:12,4616246,2022-07-06T05:20:00Z
129,37.28,124,0,7/6/2022 05:23:12,4616246,2022-07-06T05:25:00Z
129,38.52,119,0,7/6/2022 05:28:11,4616246,2022-07-06T05:30:00Z
129,23.61,197,-,7/6/2022 05:33:12,4616246,2022-07-06T05:35:00Z
129,23.61,193,-,7/6/2022 05:38:12,4616246,2022-07-06T05:40:00Z
129,9.94,447,-,7/6/2022 05:43:12,4616246,2022-07-06T05:45:00Z
129,11.18,406,0,7/6/2022 05:48:13,4616246,2022-07-06T05:50:00Z
129,13.04,349,0,7/6/2022 05:53:12,4616246,2022-07-06T05:55:00Z
129,14.29,319,0,7/6/2022 05:58:13,4616246,2022-07-06T06:00:00Z
129,13.67,332,0,7/6/2022 06:03:12,4616246,2022-07-06T06:05:00Z
129,25.47,181,0,7/6/2022 06:08:13,4616246,2022-07-06T06:10:00Z
129,45.98,100,0,7/6/2022 06:13:12,4616246,2022-07-06T06:15:00Z
129,57.78,80,0,7/6/2022 06:18:12,4616246,2022-07-06T06:20:00Z
129,58.4,79,0,7/6/2022 06:23:14,4616246,2022-07-06T06:25:00Z
129,59.65,78,0,7/6/2022 06:28:13,4616246,2022-07-06T06:30:00Z
129,59.03,78,0,7/6/2022 06:33:13,4616246,2022-07-06T06:35:00Z
129,59.03,78,0,7/6/2022 06:38:13,4616246,2022-07-06T06:40:00Z
129,54.05,86,0,7/6/2022 06:43:13,4616246,2022-07-06T06:45:00Z
129,52.81,87,0,7/6/2022 06:48:13,4616246,2022-07-06T06:50:00Z
129,59.03,78,0,7/6/2022 06:53:13,4616246,2022-07-06T06:55:00Z
129,60.27,77,0,7/6/2022 06:58:13,4616246,2022-07-06T07:00:00Z
129,59.65,77,0,7/6/2022 07:03:13,4616246,2022-07-06T07:05:00Z
129,57.78,80,0,7/6/2022 07:08:13,4616246,2022-07-06T07:10:00Z
129,57.78,80,0,7/6/2022 07:13:12,4616246,2022-07-06T07:15:00Z
129,57.78,80,0,7/6/2022 07:18:11,4616246,2022-07-06T07:20:00Z
129,58.4,79,0,7/6/2022 07:23:12,4616246,2022-07-06T07:25:00Z
129,56.54,81,0,7/6/2022 07:28:13,4616246,2022-07-06T07:30:00Z
129,55.3,83,0,7/6/2022 07:33:12,4616246,2022-07-06T07:35:00Z
129,56.54,82,0,7/6/2022 07:38:13,4616246,2022-07-06T07:40:00Z
129,56.54,82,0,7/6/2022 07:43:12,4616246,2022-07-06T07:45:00Z
129,55.3,84,0,7/6/2022 07:48:12,4616246,2022-07-06T07:50:00Z
129,52.19,89,0,7/6/2022 07:53:12,4616246,2022-07-06T07:55:00Z
129,46.6,100,0,7/6/2022 07:58:12,4616246,2022-07-06T08:00:00Z
129,40.38,114,0,7/6/2022 08:03:12,4616246,2022-07-06T08:05:00Z
129,40.38,114,0,7/6/2022 08:08:12,4616246,2022-07-06T08:10:00Z
129,41.63,112,0,7/6/2022 08:13:13,4616246,2022-07-06T08:15:00Z
129,39.14,118,0,7/6/2022 08:18:14,4616246,2022-07-06T08:20:00Z
129,37.28,124,0,7/6/2022 08:23:14,4616246,2022-07-06T08:25:00Z
129,39.14,118,0,7/6/2022 08:28:12,4616246,2022-07-06T08:30:00Z
129,44.11,104,0,7/6/2022 08:33:12,4616246,2022-07-06T08:35:00Z
129,49.08,94,0,7/6/2022 08:38:11,4616246,2022-07-06T08:40:00Z
129,51.57,90,0,7/6/2022 08:43:12,4616246,2022-07-06T08:45:00Z
129,54.68,84,0,7/6/2022 08:48:14,4616246,2022-07-06T08:50:00Z
129,54.05,86,0,7/6/2022 08:53:12,4616246,2022-07-06T08:55:00Z
129,52.81,88,0,7/6/2022 08:58:13,4616246,2022-07-06T09:00:00Z
129,52.81,87,0,7/6/2022 09:03:14,4616246,2022-07-06T09:05:00Z
129,53.43,86,0,7/6/2022 09:08:14,4616246,2022-07-06T09:10:00Z
129,55.92,83,0,7/6/2022 09:13:13,4616246,2022-07-06T09:15:00Z
129,53.43,86,0,7/6/2022 09:18:12,4616246,2022-07-06T09:20:00Z
129,52.19,88,0,7/6/2022 09:23:12,4616246,2022-07-06T09:25:00Z
129,52.19,89,0,7/6/2022 09:28:13,4616246,2022-07-06T09:30:00Z
129,53.43,87,0,7/6/2022 09:33:13,4616246,2022-07-06T09:35:00Z
129,50.95,90,0,7/6/2022 09:38:13,4616246,2022-07-06T09:40:00Z
129,42.87,107,0,7/6/2022 09:43:13,4616246,2022-07-06T09:45:00Z
129,51.57,90,0,7/6/2022 09:49:13,4616246,2022-07-06T09:50:00Z
129,54.68,85,0,7/6/2022 09:53:12,4616246,2022-07-06T09:55:00Z
129,52.19,89,0,7/6/2022 09:59:12,4616246,2022-07-06T10:00:00Z
129,52.81,88,0,7/6/2022 10:03:13,4616246,2022-07-06T10:05:00Z
129,55.3,83,0,7/6/2022 10:09:12,4616246,2022-07-06T10:10:00Z
129,52.19,88,0,7/6/2022 10:13:12,4616246,2022-07-06T10:15:00Z
129,50.33,92,0,7/6/2022 10:19:12,4616246,2022-07-06T10:20:00Z
129,52.19,89,0,7/6/2022 10:23:12,4616246,2022-07-06T10:25:00Z
129,50.95,91,0,7/6/2022 10:28:12,4616246,2022-07-06T10:30:00Z
129,49.7,93,0,7/6/2022 10:33:13,4616246,2022-07-06T10:35:00Z
129,55.92,82,0,7/6/2022 10:39:12,4616246,2022-07-06T10:40:00Z
129,55.3,83,0,7/6/2022 10:43:13,4616246,2022-07-06T10:45:00Z
129,51.57,90,0,7/6/2022 10:48:12,4616246,2022-07-06T10:50:00Z
129,53.43,87,0,7/6/2022 10:54:12,4616246,2022-07-06T10:55:00Z
129,52.19,88,0,7/6/2022 10:59:13,4616246,2022-07-06T11:00:00Z
129,54.05,86,0,7/6/2022 11:04:12,4616246,2022-07-06T11:05:00Z
129,55.3,84,0,7/6/2022 11:09:12,4616246,2022-07-06T11:10:00Z
129,49.7,93,0,7/6/2022 11:14:12,4616246,2022-07-06T11:15:00Z
129,50.33,92,0,7/6/2022 11:19:12,4616246,2022-07-06T11:20:00Z
129,48.46,96,0,7/6/2022 11:24:12,4616246,2022-07-06T11:25:00Z
129,45.98,100,0,7/6/2022 11:29:12,4616246,2022-07-06T11:30:00Z
129,45.98,100,0,7/6/2022 11:34:12,4616246,2022-07-06T11:35:00Z
129,47.84,97,0,7/6/2022 11:39:12,4616246,2022-07-06T11:40:00Z
129,50.33,92,0,7/6/2022 11:43:12,4616246,2022-07-06T11:45:00Z
129,44.11,105,0,7/6/2022 11:49:12,4616246,2022-07-06T11:50:00Z
129,35.41,130,0,7/6/2022 11:53:12,4616246,2022-07-06T11:55:00Z
129,22.99,202,0,7/6/2022 11:59:13,4616246,2022-07-06T12:00:00Z
129,22.36,206,0,7/6/2022 12:03:12,4616246,2022-07-06T12:05:00Z
129,26.09,176,0,7/6/2022 12:09:12,4616246,2022-07-06T12:10:00Z
129,33.55,138,0,7/6/2022 12:13:12,4616246,2022-07-06T12:15:00Z
129,46.6,99,0,7/6/2022 12:19:12,4616246,2022-07-06T12:20:00Z
129,50.33,92,0,7/6/2022 12:24:12,4616246,2022-07-06T12:25:00Z
129,40.38,114,0,7/6/2022 12:29:12,4616246,2022-07-06T12:30:00Z
129,41.01,113,0,7/6/2022 12:33:14,4616246,2022-07-06T12:35:00Z
129,53.43,86,0,7/6/2022 12:39:12,4616246,2022-07-06T12:40:00Z
129,54.68,84,0,7/6/2022 12:44:12,4616246,2022-07-06T12:45:00Z
129,52.19,88,0,7/6/2022 12:49:12,4616246,2022-07-06T12:50:00Z
129,51.57,90,0,7/6/2022 12:54:13,4616246,2022-07-06T12:55:00Z
129,52.81,88,0,7/6/2022 12:59:12,4616246,2022-07-06T13:00:00Z
129,49.08,94,0,7/6/2022 13:04:12,4616246,2022-07-06T13:05:00Z
