STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DAY,MONTH,YEAR,DATE,TMAX,TMIN,Source: https://www.ncdc.noaa.gov/cdo-web/search
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,5,1,2006,1/5/2006,32,17,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,6,1,2006,1/6/2006,38,25,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,6,1,2006,1/6/2006,33,10,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,6,1,2006,1/6/2006,33,13,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,7,1,2006,1/7/2006,37,27,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,7,1,2006,1/7/2006,36,17,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,7,1,2006,1/7/2006,37,18,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,8,1,2006,1/8/2006,28,12,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,8,1,2006,1/8/2006,32,11,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,8,1,2006,1/8/2006,32,22,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,9,1,2006,1/9/2006,26,13,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,9,1,2006,1/9/2006,27,16,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,9,1,2006,1/9/2006,29,19,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,10,1,2006,1/10/2006,28,18,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,10,1,2006,1/10/2006,35,12,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,10,1,2006,1/10/2006,34,14,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,11,1,2006,1/11/2006,33,23,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,11,1,2006,1/11/2006,42,27,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,11,1,2006,1/11/2006,42,28,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,12,1,2006,1/12/2006,27,18,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,12,1,2006,1/12/2006,31,23,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,12,1,2006,1/12/2006,32,23,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,13,1,2006,1/13/2006,34,18,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,13,1,2006,1/13/2006,36,23,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,13,1,2006,1/13/2006,37,24,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,14,1,2006,1/14/2006,40,28,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,14,1,2006,1/14/2006,44,22,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,14,1,2006,1/14/2006,45,23,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,15,1,2006,1/15/2006,27,14,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,15,1,2006,1/15/2006,34,16,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,15,1,2006,1/15/2006,34,17,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,16,1,2006,1/16/2006,21,2,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,16,1,2006,1/16/2006,22,1,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,16,1,2006,1/16/2006,23,7,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,17,1,2006,1/17/2006,25,13,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,17,1,2006,1/17/2006,29,19,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,17,1,2006,1/17/2006,30,19,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,18,1,2006,1/18/2006,29,16,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,18,1,2006,1/18/2006,34,21,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,18,1,2006,1/18/2006,35,22,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,19,1,2006,1/19/2006,34,12,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,19,1,2006,1/19/2006,23,4,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,19,1,2006,1/19/2006,24,7,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,20,1,2006,1/20/2006,21,16,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,20,1,2006,1/20/2006,28,17,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,20,1,2006,1/20/2006,29,17,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,21,1,2006,1/21/2006,21,14,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,21,1,2006,1/21/2006,26,22,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,21,1,2006,1/21/2006,28,22,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,22,1,2006,1/22/2006,18,12,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,22,1,2006,1/22/2006,22,18,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,22,1,2006,1/22/2006,22,17,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,23,1,2006,1/23/2006,20,14,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,23,1,2006,1/23/2006,21,17,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,23,1,2006,1/23/2006,21,17,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,24,1,2006,1/24/2006,53,13,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,24,1,2006,1/24/2006,23,4,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,24,1,2006,1/24/2006,24,9,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,25,1,2006,1/25/2006,45,18,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,25,1,2006,1/25/2006,36,4,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,25,1,2006,1/25/2006,36,4,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,26,1,2006,1/26/2006,33,22,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,26,1,2006,1/26/2006,34,5,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,26,1,2006,1/26/2006,35,10,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,27,1,2006,1/27/2006,25,19,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,27,1,2006,1/27/2006,30,23,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,27,1,2006,1/27/2006,30,24,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,28,1,2006,1/28/2006,22,17,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,28,1,2006,1/28/2006,29,17,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,28,1,2006,1/28/2006,29,18,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,29,1,2006,1/29/2006,23,18,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,29,1,2006,1/29/2006,26,14,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,29,1,2006,1/29/2006,28,17,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,30,1,2006,1/30/2006,31,22,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,30,1,2006,1/30/2006,36,24,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,30,1,2006,1/30/2006,37,24,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,31,1,2006,1/31/2006,32,20,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,31,1,2006,1/31/2006,33,27,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,31,1,2006,1/31/2006,33,26,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,1,2,2006,2/1/2006,29,20,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,1,2,2006,2/1/2006,34,25,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,1,2,2006,2/1/2006,35,24,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,2,2,2006,2/2/2006,26,19,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,2,2,2006,2/2/2006,30,11,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,2,2,2006,2/2/2006,31,15,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,3,2,2006,2/3/2006,37,23,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,3,2,2006,2/3/2006,28,17,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,3,2,2006,2/3/2006,30,17,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,4,2,2006,2/4/2006,34,22,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,4,2,2006,2/4/2006,35,17,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,4,2,2006,2/4/2006,37,22,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,5,2,2006,2/5/2006,25,13,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,5,2,2006,2/5/2006,29,14,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,5,2,2006,2/5/2006,31,18,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,6,2,2006,2/6/2006,27,13,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,6,2,2006,2/6/2006,27,9,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,6,2,2006,2/6/2006,30,13,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,7,2,2006,2/7/2006,37,14,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,7,2,2006,2/7/2006,27,4,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,7,2,2006,2/7/2006,30,5,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,8,2,2006,2/8/2006,45,18,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,8,2,2006,2/8/2006,31,3,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,8,2,2006,2/8/2006,32,6,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,9,2,2006,2/9/2006,35,14,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,9,2,2006,2/9/2006,25,4,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,9,2,2006,2/9/2006,27,10,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,10,2,2006,2/10/2006,22,3,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,10,2,2006,2/10/2006,23,-4,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,10,2,2006,2/10/2006,23,-2,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,11,2,2006,2/11/2006,30,1,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,11,2,2006,2/11/2006,18,-9,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,11,2,2006,2/11/2006,19,-6,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,12,2,2006,2/12/2006,38,10,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,12,2,2006,2/12/2006,24,-3,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,12,2,2006,2/12/2006,26,-2,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,13,2,2006,2/13/2006,31,8,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,13,2,2006,2/13/2006,27,1,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,13,2,2006,2/13/2006,29,5,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,14,2,2006,2/14/2006,29,11,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,14,2,2006,2/14/2006,27,8,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,14,2,2006,2/14/2006,29,12,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,15,2,2006,2/15/2006,17,4,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,15,2,2006,2/15/2006,19,8,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,15,2,2006,2/15/2006,19,8,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,16,2,2006,2/16/2006,18,-9,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,16,2,2006,2/16/2006,14,-6,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,16,2,2006,2/16/2006,19,-6,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,17,2,2006,2/17/2006,24,-5,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,17,2,2006,2/17/2006,13,-6,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,17,2,2006,2/17/2006,13,-7,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,18,2,2006,2/18/2006,25,-4,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,18,2,2006,2/18/2006,19,-8,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,18,2,2006,2/18/2006,18,-8,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,19,2,2006,2/19/2006,24,1,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,19,2,2006,2/19/2006,15,-2,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,19,2,2006,2/19/2006,17,2,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,20,2,2006,2/20/2006,17,1,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,20,2,2006,2/20/2006,13,-2,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,20,2,2006,2/20/2006,17,1,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,21,2,2006,2/21/2006,18,9,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,21,2,2006,2/21/2006,19,8,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,21,2,2006,2/21/2006,21,7,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,22,2,2006,2/22/2006,23,16,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,22,2,2006,2/22/2006,25,7,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,22,2,2006,2/22/2006,28,8,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,23,2,2006,2/23/2006,28,18,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,23,2,2006,2/23/2006,33,1,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,23,2,2006,2/23/2006,34,3,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,24,2,2006,2/24/2006,38,25,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,24,2,2006,2/24/2006,35,21,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,24,2,2006,2/24/2006,37,24,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,25,2,2006,2/25/2006,43,22,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,25,2,2006,2/25/2006,35,10,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,25,2,2006,2/25/2006,37,8,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,26,2,2006,2/26/2006,49,27,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,26,2,2006,2/26/2006,40,13,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,26,2,2006,2/26/2006,42,14,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,27,2,2006,2/27/2006,44,32,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,27,2,2006,2/27/2006,45,25,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,27,2,2006,2/27/2006,45,30,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,28,2,2006,2/28/2006,40,25,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,28,2,2006,2/28/2006,45,33,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,28,2,2006,2/28/2006,45,33,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,1,3,2006,3/1/2006,39,18,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,1,3,2006,3/1/2006,39,22,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,1,3,2006,3/1/2006,41,26,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,2,3,2006,3/2/2006,47,21,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,2,3,2006,3/2/2006,44,19,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,2,3,2006,3/2/2006,44,18,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,3,3,2006,3/3/2006,51,29,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,3,3,2006,3/3/2006,50,22,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,3,3,2006,3/3/2006,53,25,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,4,3,2006,3/4/2006,27,19,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,4,3,2006,3/4/2006,34,26,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,4,3,2006,3/4/2006,33,26,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,5,3,2006,3/5/2006,42,16,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,5,3,2006,3/5/2006,40,16,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,5,3,2006,3/5/2006,41,17,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,6,3,2006,3/6/2006,41,31,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,6,3,2006,3/6/2006,48,23,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,6,3,2006,3/6/2006,49,24,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,7,3,2006,3/7/2006,34,20,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,7,3,2006,3/7/2006,40,29,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,7,3,2006,3/7/2006,39,24,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,8,3,2006,3/8/2006,33,21,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,8,3,2006,3/8/2006,38,23,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,8,3,2006,3/8/2006,30,21,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,9,3,2006,3/9/2006,25,8,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,9,3,2006,3/9/2006,31,18,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,9,3,2006,3/9/2006,27,7,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,10,3,2006,3/10/2006,32,7,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,10,3,2006,3/10/2006,29,4,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,10,3,2006,3/10/2006,34,7,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,11,3,2006,3/11/2006,35,8,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,11,3,2006,3/11/2006,34,6,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,11,3,2006,3/11/2006,33,13,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,12,3,2006,3/12/2006,38,12,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,12,3,2006,3/12/2006,34,13,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,12,3,2006,3/12/2006,33,14,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,13,3,2006,3/13/2006,22,13,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,13,3,2006,3/13/2006,33,11,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,13,3,2006,3/13/2006,34,14,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,14,3,2006,3/14/2006,28,15,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,14,3,2006,3/14/2006,35,24,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,14,3,2006,3/14/2006,35,23,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,15,3,2006,3/15/2006,30,20,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,15,3,2006,3/15/2006,35,26,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,15,3,2006,3/15/2006,35,26,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,16,3,2006,3/16/2006,39,17,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,16,3,2006,3/16/2006,42,16,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,16,3,2006,3/16/2006,43,24,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,17,3,2006,3/17/2006,42,25,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,17,3,2006,3/17/2006,42,30,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,17,3,2006,3/17/2006,44,27,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,18,3,2006,3/18/2006,36,27,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,18,3,2006,3/18/2006,36,30,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,18,3,2006,3/18/2006,38,30,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,19,3,2006,3/19/2006,47,23,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,19,3,2006,3/19/2006,43,27,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,19,3,2006,3/19/2006,43,27,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,20,3,2006,3/20/2006,37,21,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,20,3,2006,3/20/2006,37,26,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,20,3,2006,3/20/2006,37,26,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,21,3,2006,3/21/2006,39,22,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,21,3,2006,3/21/2006,39,24,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,21,3,2006,3/21/2006,39,25,
USR0000IMOD,"MOODY IDAHO, ID US",43.65,-111.5792,2145.8,22,3,2006,3/22/2006,40,21,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",43.83211,-111.80751,1480.8,22,3,2006,3/22/2006,43,24,
USC00107644,"REXBURG BYU IDAHO, ID US",43.8083,-111.7892,1525.5,22,3,2006,3/22/2006,43,26,
