Id,Speed,TravelTime,Status,DataAsOf,linkId
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
129,55.92,82,0,6/13/2022 07:07:10,4616246
