time_stamp,air_temp,date_code,hour,date,description,value
20221105T0600,47.15644,20221105,600,11/05/2022,,
20221105T0700,46.81444,20221105,700,11/05/2022,,
20221105T0800,47.37244,20221105,800,11/05/2022,,
20221105T0900,48.56044,20221105,900,11/05/2022,,
20221105T1000,49.76644,20221105,1000,11/05/2022,,
20221105T1100,50.43244,20221105,1100,11/05/2022,,
20221105T1200,50.73844,20221105,1200,11/05/2022,,
20221105T1300,51.17044,20221105,1300,11/05/2022,,
20221105T1400,51.11644,20221105,1400,11/05/2022,,
20221105T1500,50.59444,20221105,1500,11/05/2022,,
20221105T1600,47.12044,20221105,1600,11/05/2022,,
20221105T1700,46.508442,20221105,1700,11/05/2022,,
20221105T1800,44.29444,20221105,1800,11/05/2022,,
20221105T1900,40.92844,20221105,1900,11/05/2022,,
20221105T2000,38.01244,20221105,2000,11/05/2022,,
20221105T2100,37.346443,20221105,2100,11/05/2022,,
20221105T2200,39.77644,20221105,2200,11/05/2022,,
20221105T2300,38.444443,20221105,2300,11/05/2022,,
20221106T0000,39.39844,20221106,0,11/06/2022,,
20221106T0100,39.362442,20221106,100,11/06/2022,,
20221106T0200,39.03844,20221106,200,11/06/2022,,
20221106T0300,38.51644,20221106,300,11/06/2022,,
20221106T0400,38.192444,20221106,400,11/06/2022,,
20221106T0500,37.652443,20221106,500,11/06/2022,,
20221106T0600,37.040443,20221106,600,11/06/2022,,
20221106T0700,37.112442,20221106,700,11/06/2022,,
20221106T0800,38.660442,20221106,800,11/06/2022,,
20221106T0900,40.53244,20221106,900,11/06/2022,,
20221106T1000,43.75444,20221106,1000,11/06/2022,,
20221106T1100,45.53644,20221106,1100,11/06/2022,,
20221106T1200,47.03044,20221106,1200,11/06/2022,,
20221106T1300,47.46244,20221106,1300,11/06/2022,,
20221106T1400,48.14644,20221106,1400,11/06/2022,,
20221106T1500,48.03844,20221106,1500,11/06/2022,,
20221106T1600,47.15644,20221106,1600,11/06/2022,,
20221106T1700,45.194443,20221106,1700,11/06/2022,,
20221106T1800,46.778442,20221106,1800,11/06/2022,,
20221106T1900,48.164444,20221106,1900,11/06/2022,,
20221106T2000,48.74044,20221106,2000,11/06/2022,,
20221106T2100,50.612442,20221106,2100,11/06/2022,,
20221106T2200,48.81244,20221106,2200,11/06/2022,,
20221106T2300,48.758442,20221106,2300,11/06/2022,,
20221107T0000,48.21844,20221107,0,11/07/2022,,
20221107T0100,49.08244,20221107,100,11/07/2022,,
20221107T0200,48.236443,20221107,200,11/07/2022,,
20221107T0300,46.616444,20221107,300,11/07/2022,,
20221107T0400,46.31044,20221107,400,11/07/2022,,
20221107T0500,45.91444,20221107,500,11/07/2022,,
20221107T0600,45.500443,20221107,600,11/07/2022,,
20221107T0700,46.18444,20221107,700,11/07/2022,,
20221107T0800,49.208443,20221107,800,11/07/2022,,
20221107T0900,52.41244,20221107,900,11/07/2022,,
20221107T1000,56.138443,20221107,1000,11/07/2022,,
20221107T1100,58.64044,20221107,1100,11/07/2022,,
20221107T1200,60.24244,20221107,1200,11/07/2022,,
20221107T1300,61.48444,20221107,1300,11/07/2022,,
20221107T1400,61.32244,20221107,1400,11/07/2022,,
20221107T1500,59.23444,20221107,1500,11/07/2022,,
20221107T1600,57.48844,20221107,1600,11/07/2022,,
20221107T1700,49.80244,20221107,1700,11/07/2022,,
20221107T1800,46.45444,20221107,1800,11/07/2022,,
20221107T1900,45.12244,20221107,1900,11/07/2022,,
20221107T2000,43.70044,20221107,2000,11/07/2022,,
20221107T2100,43.41244,20221107,2100,11/07/2022,,
20221107T2200,42.60244,20221107,2200,11/07/2022,,
20221107T2300,41.93644,20221107,2300,11/07/2022,,
20221108T0000,41.86444,20221108,0,11/08/2022,,
20221108T0100,41.68444,20221108,100,11/08/2022,,
20221108T0200,41.59444,20221108,200,11/08/2022,,
20221108T0300,41.000443,20221108,300,11/08/2022,,
20221108T0400,40.92844,20221108,400,11/08/2022,,
20221108T0500,41.16244,20221108,500,11/08/2022,,
20221108T0600,41.93644,20221108,600,11/08/2022,,
20221108T0700,43.28644,20221108,700,11/08/2022,,
20221108T0800,45.716442,20221108,800,11/08/2022,,
20221108T0900,49.42444,20221108,900,11/08/2022,,
20221108T1000,52.59244,20221108,1000,11/08/2022,,
20221108T1100,56.46244,20221108,1100,11/08/2022,,
20221108T1200,59.63044,20221108,1200,11/08/2022,,
20221108T1300,61.772438,20221108,1300,11/08/2022,,
20221108T1400,61.736443,20221108,1400,11/08/2022,,
20221108T1500,59.88244,20221108,1500,11/08/2022,,
20221108T1600,54.806442,20221108,1600,11/08/2022,,
20221108T1700,52.17844,20221108,1700,11/08/2022,,
20221108T1800,50.702442,20221108,1800,11/08/2022,,
20221108T1900,50.63044,20221108,1900,11/08/2022,,
20221108T2000,50.360443,20221108,2000,11/08/2022,,
20221108T2100,49.91044,20221108,2100,11/08/2022,,
20221108T2200,49.442444,20221108,2200,11/08/2022,,
20221108T2300,50.234444,20221108,2300,11/08/2022,,
20221109T0000,50.73844,20221109,0,11/09/2022,,
20221109T0100,51.06244,20221109,100,11/09/2022,,
20221109T0200,51.512444,20221109,200,11/09/2022,,
20221109T0300,51.638443,20221109,300,11/09/2022,,
20221109T0400,51.83644,20221109,400,11/09/2022,,
20221109T0500,52.556442,20221109,500,11/09/2022,,
20221109T0600,52.64644,20221109,600,11/09/2022,,
20221109T0700,52.88044,20221109,700,11/09/2022,,
20221109T0800,53.02444,20221109,800,11/09/2022,,
20221109T0900,54.10444,20221109,900,11/09/2022,,
20221109T1000,55.598442,20221109,1000,11/09/2022,,
20221109T1100,56.04844,20221109,1100,11/09/2022,,
20221109T1200,56.40844,20221109,1200,11/09/2022,,
20221109T1300,55.778442,20221109,1300,11/09/2022,,
20221109T1400,54.89644,20221109,1400,11/09/2022,,
20221109T1500,54.57244,20221109,1500,11/09/2022,,
20221109T1600,54.15844,20221109,1600,11/09/2022,,
20221109T1700,53.888443,20221109,1700,11/09/2022,,
20221109T1800,53.47444,20221109,1800,11/09/2022,,
20221109T1900,53.042442,20221109,1900,11/09/2022,,
20221109T2000,52.71844,20221109,2000,11/09/2022,,
20221109T2100,52.430443,20221109,2100,11/09/2022,,
20221109T2200,52.41244,20221109,2200,11/09/2022,,
20221109T2300,52.17844,20221109,2300,11/09/2022,,
20221110T0000,50.43244,20221110,0,11/10/2022,,
20221110T0100,50.43244,20221110,100,11/10/2022,,
20221110T0200,49.08244,20221110,200,11/10/2022,,
20221110T0300,50.234444,20221110,300,11/10/2022,,
20221110T0400,50.05444,20221110,400,11/10/2022,,
20221110T0500,49.24444,20221110,500,11/10/2022,,
20221110T0600,47.60644,20221110,600,11/10/2022,,
20221110T0700,48.110443,20221110,700,11/10/2022,,
20221110T0800,48.88444,20221110,800,11/10/2022,,
20221110T0900,50.55844,20221110,900,11/10/2022,,
20221110T1000,52.46644,20221110,1000,11/10/2022,,
20221110T1100,54.35644,20221110,1100,11/10/2022,,
20221110T1200,55.76044,20221110,1200,11/10/2022,,
20221110T1300,56.84044,20221110,1300,11/10/2022,,
20221110T1400,57.21844,20221110,1400,11/10/2022,,
20221110T1500,55.68844,20221110,1500,11/10/2022,,
20221110T1600,52.50244,20221110,1600,11/10/2022,,
20221110T1700,48.164444,20221110,1700,11/10/2022,,
20221110T1800,45.500443,20221110,1800,11/10/2022,,
20221110T1900,44.15044,20221110,1900,11/10/2022,,
20221110T2000,43.736443,20221110,2000,11/10/2022,,
20221110T2100,43.376442,20221110,2100,11/10/2022,,
20221110T2200,42.674442,20221110,2200,11/10/2022,,
20221110T2300,42.11644,20221110,2300,11/10/2022,,
20221111T0000,42.08044,20221111,0,11/11/2022,,
20221111T0100,41.45044,20221111,100,11/11/2022,,
20221111T0200,40.820442,20221111,200,11/11/2022,,
20221111T0300,41.99044,20221111,300,11/11/2022,,
20221111T0400,42.54844,20221111,400,11/11/2022,,
20221111T0500,43.01644,20221111,500,11/11/2022,,
20221111T0600,42.99844,20221111,600,11/11/2022,,
20221111T0700,43.430443,20221111,700,11/11/2022,,
20221111T0800,44.49244,20221111,800,11/11/2022,,
20221111T0900,46.598442,20221111,900,11/11/2022,,
20221111T1000,48.93844,20221111,1000,11/11/2022,,
20221111T1100,50.68444,20221111,1100,11/11/2022,,
20221111T1200,52.21444,20221111,1200,11/11/2022,,
20221111T1300,53.43844,20221111,1300,11/11/2022,,
20221111T1400,53.72644,20221111,1400,11/11/2022,,
20221111T1500,52.124443,20221111,1500,11/11/2022,,
20221111T1600,50.86444,20221111,1600,11/11/2022,,
20221111T1700,47.30044,20221111,1700,11/11/2022,,
20221111T1800,46.040443,20221111,1800,11/11/2022,,
20221111T1900,44.96044,20221111,1900,11/11/2022,,
20221111T2000,44.15044,20221111,2000,11/11/2022,,
20221111T2100,43.952442,20221111,2100,11/11/2022,,
20221111T2200,43.160442,20221111,2200,11/11/2022,,
20221111T2300,43.17844,20221111,2300,11/11/2022,,
20221112T0000,42.944443,20221112,0,11/12/2022,,
20221112T0100,42.89044,20221112,100,11/12/2022,,
20221112T0200,43.10644,20221112,200,11/12/2022,,
20221112T0300,43.124443,20221112,300,11/12/2022,,
20221112T0400,42.65644,20221112,400,11/12/2022,,
20221112T0500,41.882442,20221112,500,11/12/2022,,
20221112T0600,42.332443,20221112,600,11/12/2022,,
20221112T0700,41.93644,20221112,700,11/12/2022,,
20221112T0800,43.35844,20221112,800,11/12/2022,,
20221112T0900,45.15844,20221112,900,11/12/2022,,
20221112T1000,46.18444,20221112,1000,11/12/2022,,
20221112T1100,47.67844,20221112,1100,11/12/2022,,
20221112T1200,48.596443,20221112,1200,11/12/2022,,
20221112T1300,49.35244,20221112,1300,11/12/2022,,
20221112T1400,49.46044,20221112,1400,11/12/2022,,
20221112T1500,49.35244,20221112,1500,11/12/2022,,
20221112T1600,49.15444,20221112,1600,11/12/2022,,
20221112T1700,46.346443,20221112,1700,11/12/2022,,
20221112T1800,45.716442,20221112,1800,11/12/2022,,
20221112T1900,44.582443,20221112,1900,11/12/2022,,
20221112T2000,43.35844,20221112,2000,11/12/2022,,
20221112T2100,43.01644,20221112,2100,11/12/2022,,
20221112T2200,42.026443,20221112,2200,11/12/2022,,
20221112T2300,41.81044,20221112,2300,11/12/2022,,
20221113T0000,41.41444,20221113,0,11/13/2022,,
20221113T0100,41.360443,20221113,100,11/13/2022,,
20221113T0200,40.820442,20221113,200,11/13/2022,,
20221113T0300,40.118443,20221113,300,11/13/2022,,
20221113T0400,40.082443,20221113,400,11/13/2022,,
20221113T0500,40.35244,20221113,500,11/13/2022,,
20221113T0600,39.79444,20221113,600,11/13/2022,,
20221113T0700,39.722443,20221113,700,11/13/2022,,
20221113T0800,41.50444,20221113,800,11/13/2022,,
20221113T0900,42.89044,20221113,900,11/13/2022,,
20221113T1000,43.610443,20221113,1000,11/13/2022,,
20221113T1100,44.42044,20221113,1100,11/13/2022,,
20221113T1200,44.888443,20221113,1200,11/13/2022,,
20221113T1300,45.35644,20221113,1300,11/13/2022,,
20221113T1400,45.230442,20221113,1400,11/13/2022,,
20221113T1500,44.87044,20221113,1500,11/13/2022,,
20221113T1600,45.26644,20221113,1600,11/13/2022,,
20221113T1700,42.944443,20221113,1700,11/13/2022,,
20221113T1800,41.34244,20221113,1800,11/13/2022,,
20221113T1900,40.568443,20221113,1900,11/13/2022,,
20221113T2000,40.262444,20221113,2000,11/13/2022,,
20221113T2100,40.35244,20221113,2100,11/13/2022,,
20221113T2200,40.06444,20221113,2200,11/13/2022,,
20221113T2300,39.56044,20221113,2300,11/13/2022,,
20221114T0000,39.48844,20221114,0,11/14/2022,,
20221114T0100,39.66844,20221114,100,11/14/2022,,
20221114T0200,39.722443,20221114,200,11/14/2022,,
20221114T0300,40.29844,20221114,300,11/14/2022,,
20221114T0400,40.28044,20221114,400,11/14/2022,,
20221114T0500,41.43244,20221114,500,11/14/2022,,
20221114T0600,43.10644,20221114,600,11/14/2022,,
20221114T0700,44.618443,20221114,700,11/14/2022,,
20221114T0800,46.05844,20221114,800,11/14/2022,,
20221114T0900,47.82244,20221114,900,11/14/2022,,
20221114T1000,49.76644,20221114,1000,11/14/2022,,
20221114T1100,51.08044,20221114,1100,11/14/2022,,
20221114T1200,52.70044,20221114,1200,11/14/2022,,
20221114T1300,54.068443,20221114,1300,11/14/2022,,
20221114T1400,55.14844,20221114,1400,11/14/2022,,
20221114T1500,55.166443,20221114,1500,11/14/2022,,
20221114T1600,54.17644,20221114,1600,11/14/2022,,
20221114T1700,52.790443,20221114,1700,11/14/2022,,
20221114T1800,51.098442,20221114,1800,11/14/2022,,
20221114T1900,48.95644,20221114,1900,11/14/2022,,
20221114T2000,47.03044,20221114,2000,11/14/2022,,
20221114T2100,46.31044,20221114,2100,11/14/2022,,
20221114T2200,46.472443,20221114,2200,11/14/2022,,
20221114T2300,46.40044,20221114,2300,11/14/2022,,
20221115T0000,46.22044,20221115,0,11/15/2022,,
20221115T0100,47.55244,20221115,100,11/15/2022,,
20221115T0200,48.38044,20221115,200,11/15/2022,,
20221115T0300,49.136444,20221115,300,11/15/2022,,
20221115T0400,49.19044,20221115,400,11/15/2022,,
20221115T0500,49.31644,20221115,500,11/15/2022,,
20221115T0600,49.06444,20221115,600,11/15/2022,,
20221115T0700,48.61444,20221115,700,11/15/2022,,
20221115T0800,49.17244,20221115,800,11/15/2022,,
20221115T0900,49.874443,20221115,900,11/15/2022,,
20221115T1000,50.46844,20221115,1000,11/15/2022,,
20221115T1100,51.72844,20221115,1100,11/15/2022,,
20221115T1200,53.38444,20221115,1200,11/15/2022,,
20221115T1300,54.014442,20221115,1300,11/15/2022,,
20221115T1400,54.014442,20221115,1400,11/15/2022,,
20221115T1500,53.222443,20221115,1500,11/15/2022,,
20221115T1600,52.826443,20221115,1600,11/15/2022,,
20221115T1700,51.54844,20221115,1700,11/15/2022,,
20221115T1800,50.77444,20221115,1800,11/15/2022,,
20221115T1900,49.89244,20221115,1900,11/15/2022,,
20221115T2000,49.64044,20221115,2000,11/15/2022,,
20221115T2100,49.22644,20221115,2100,11/15/2022,,
20221115T2200,49.96444,20221115,2200,11/15/2022,,
20221115T2300,49.94644,20221115,2300,11/15/2022,,
20221116T0000,49.85644,20221116,0,11/16/2022,,
20221116T0100,50.25244,20221116,100,11/16/2022,,
20221116T0200,51.152443,20221116,200,11/16/2022,,
20221116T0300,50.95444,20221116,300,11/16/2022,,
20221116T0400,49.748444,20221116,400,11/16/2022,,
20221116T0500,48.48844,20221116,500,11/16/2022,,
20221116T0600,48.470444,20221116,600,11/16/2022,,
20221116T0700,48.50644,20221116,700,11/16/2022,,
20221116T0800,49.334442,20221116,800,11/16/2022,,
20221116T0900,51.96244,20221116,900,11/16/2022,,
20221116T1000,54.28444,20221116,1000,11/16/2022,,
20221116T1100,55.58044,20221116,1100,11/16/2022,,
20221116T1200,56.51644,20221116,1200,11/16/2022,,
20221116T1300,57.09244,20221116,1300,11/16/2022,,
20221116T1400,57.236443,20221116,1400,11/16/2022,,
20221116T1500,55.220444,20221116,1500,11/16/2022,,
20221116T1600,54.53644,20221116,1600,11/16/2022,,
20221116T1700,50.39644,20221116,1700,11/16/2022,,
20221116T1800,48.542442,20221116,1800,11/16/2022,,
20221116T1900,46.040443,20221116,1900,11/16/2022,,
20221116T2000,45.03244,20221116,2000,11/16/2022,,
20221116T2100,46.23844,20221116,2100,11/16/2022,,
20221116T2200,47.58844,20221116,2200,11/16/2022,,
20221116T2300,47.85844,20221116,2300,11/16/2022,,
20221117T0000,48.79444,20221117,0,11/17/2022,,
20221117T0100,49.820442,20221117,100,11/17/2022,,
20221117T0200,51.008442,20221117,200,11/17/2022,,
20221117T0300,51.26044,20221117,300,11/17/2022,,
20221117T0400,53.42044,20221117,400,11/17/2022,,
20221117T0500,54.59044,20221117,500,11/17/2022,,
20221117T0600,54.53644,20221117,600,11/17/2022,,
20221117T0700,53.33044,20221117,700,11/17/2022,,
20221117T0800,54.08644,20221117,800,11/17/2022,,
20221117T0900,54.82444,20221117,900,11/17/2022,,
20221117T1000,55.92244,20221117,1000,11/17/2022,,
20221117T1100,57.03844,20221117,1100,11/17/2022,,
20221117T1200,57.63244,20221117,1200,11/17/2022,,
20221117T1300,57.902443,20221117,1300,11/17/2022,,
20221117T1400,57.362442,20221117,1400,11/17/2022,,
20221117T1500,56.930443,20221117,1500,11/17/2022,,
20221117T1600,54.42844,20221117,1600,11/17/2022,,
20221117T1700,53.42044,20221117,1700,11/17/2022,,
20221117T1800,52.34044,20221117,1800,11/17/2022,,
20221117T1900,51.818443,20221117,1900,11/17/2022,,
20221117T2000,51.20644,20221117,2000,11/17/2022,,
20221117T2100,51.08044,20221117,2100,11/17/2022,,
20221117T2200,50.14444,20221117,2200,11/17/2022,,
20221117T2300,49.58644,20221117,2300,11/17/2022,,
20221118T0000,49.208443,20221118,0,11/18/2022,,
20221118T0100,49.11844,20221118,100,11/18/2022,,
20221118T0200,49.136444,20221118,200,11/18/2022,,
20221118T0300,48.88444,20221118,300,11/18/2022,,
20221118T0400,48.12844,20221118,400,11/18/2022,,
20221118T0500,47.84044,20221118,500,11/18/2022,,
20221118T0600,47.28244,20221118,600,11/18/2022,,
20221118T0700,47.22844,20221118,700,11/18/2022,,
20221118T0800,47.624443,20221118,800,11/18/2022,,
20221118T0900,48.34444,20221118,900,11/18/2022,,
20221118T1000,48.776443,20221118,1000,11/18/2022,,
20221118T1100,49.40644,20221118,1100,11/18/2022,,
20221118T1200,49.94644,20221118,1200,11/18/2022,,
20221118T1300,49.91044,20221118,1300,11/18/2022,,
20221118T1400,49.874443,20221118,1400,11/18/2022,,
20221118T1500,49.06444,20221118,1500,11/18/2022,,
20221118T1600,47.10244,20221118,1600,11/18/2022,,
20221118T1700,46.112442,20221118,1700,11/18/2022,,
20221118T1800,45.84244,20221118,1800,11/18/2022,,
20221118T1900,46.49044,20221118,1900,11/18/2022,,
20221118T2000,45.716442,20221118,2000,11/18/2022,,
20221118T2100,45.69844,20221118,2100,11/18/2022,,
20221118T2200,44.76244,20221118,2200,11/18/2022,,
20221118T2300,44.78044,20221118,2300,11/18/2022,,
20221119T0000,43.80844,20221119,0,11/19/2022,,
20221119T0100,43.736443,20221119,100,11/19/2022,,
20221119T0200,44.38444,20221119,200,11/19/2022,,
20221119T0300,44.258442,20221119,300,11/19/2022,,
20221119T0400,43.93444,20221119,400,11/19/2022,,
20221119T0500,43.17844,20221119,500,11/19/2022,,
20221119T0600,43.28644,20221119,600,11/19/2022,,
20221119T0700,43.53844,20221119,700,11/19/2022,,
20221119T0800,45.12244,20221119,800,11/19/2022,,
20221119T0900,46.18444,20221119,900,11/19/2022,,
20221119T1000,47.192444,20221119,1000,11/19/2022,,
20221119T1100,48.48844,20221119,1100,11/19/2022,,
20221119T1200,49.19044,20221119,1200,11/19/2022,,
20221119T1300,49.62244,20221119,1300,11/19/2022,,
20221119T1400,49.40644,20221119,1400,11/19/2022,,
20221119T1500,48.68644,20221119,1500,11/19/2022,,
20221119T1600,47.084442,20221119,1600,11/19/2022,,
20221119T1700,46.742443,20221119,1700,11/19/2022,,
20221119T1800,45.95044,20221119,1800,11/19/2022,,
20221119T1900,45.96844,20221119,1900,11/19/2022,,
20221119T2000,45.35644,20221119,2000,11/19/2022,,
20221119T2100,44.51044,20221119,2100,11/19/2022,,
20221119T2200,43.070442,20221119,2200,11/19/2022,,
20221119T2300,42.098442,20221119,2300,11/19/2022,,
20221120T0000,41.612442,20221120,0,11/20/2022,,
20221120T0100,41.702442,20221120,100,11/20/2022,,
20221120T0200,42.854443,20221120,200,11/20/2022,,
20221120T0300,43.466442,20221120,300,11/20/2022,,
20221120T0400,43.62844,20221120,400,11/20/2022,,
20221120T0500,43.430443,20221120,500,11/20/2022,,
20221120T0600,43.59244,20221120,600,11/20/2022,,
20221120T0700,43.93444,20221120,700,11/20/2022,,
20221120T0800,44.132442,20221120,800,11/20/2022,,
20221120T0900,44.78044,20221120,900,11/20/2022,,
20221120T1000,45.84244,20221120,1000,11/20/2022,,
20221120T1100,47.24644,20221120,1100,11/20/2022,,
20221120T1200,47.58844,20221120,1200,11/20/2022,,
20221120T1300,48.14644,20221120,1300,11/20/2022,,
20221120T1400,47.89444,20221120,1400,11/20/2022,,
20221120T1500,46.88644,20221120,1500,11/20/2022,,
20221120T1600,45.05044,20221120,1600,11/20/2022,,
20221120T1700,45.068443,20221120,1700,11/20/2022,,
20221120T1800,44.81644,20221120,1800,11/20/2022,,
20221120T1900,43.98844,20221120,1900,11/20/2022,,
20221120T2000,42.42244,20221120,2000,11/20/2022,,
20221120T2100,42.65644,20221120,2100,11/20/2022,,
20221120T2200,43.376442,20221120,2200,11/20/2022,,
20221120T2300,43.53844,20221120,2300,11/20/2022,,
20221121T0000,44.38444,20221121,0,11/21/2022,,
20221121T0100,44.42044,20221121,100,11/21/2022,,
20221121T0200,44.51044,20221121,200,11/21/2022,,
20221121T0300,44.528442,20221121,300,11/21/2022,,
20221121T0400,44.69044,20221121,400,11/21/2022,,
20221121T0500,44.42044,20221121,500,11/21/2022,,
20221121T0600,44.20444,20221121,600,11/21/2022,,
20221121T0700,44.51044,20221121,700,11/21/2022,,
20221121T0800,44.99644,20221121,800,11/21/2022,,
20221121T0900,46.05844,20221121,900,11/21/2022,,
20221121T1000,48.110443,20221121,1000,11/21/2022,,
20221121T1100,49.17244,20221121,1100,11/21/2022,,
20221121T1200,49.28044,20221121,1200,11/21/2022,,
20221121T1300,49.40644,20221121,1300,11/21/2022,,
20221121T1400,49.028442,20221121,1400,11/21/2022,,
20221121T1500,47.33644,20221121,1500,11/21/2022,,
20221121T1600,44.36644,20221121,1600,11/21/2022,,
20221121T1700,45.12244,20221121,1700,11/21/2022,,
20221121T1800,45.860443,20221121,1800,11/21/2022,,
20221121T1900,44.888443,20221121,1900,11/21/2022,,
20221121T2000,45.21244,20221121,2000,11/21/2022,,
20221121T2100,45.626442,20221121,2100,11/21/2022,,
20221121T2200,44.76244,20221121,2200,11/21/2022,,
20221121T2300,45.46444,20221121,2300,11/21/2022,,
20221122T0000,46.598442,20221122,0,11/22/2022,,
20221122T0100,46.18444,20221122,100,11/22/2022,,
20221122T0200,45.75244,20221122,200,11/22/2022,,
20221122T0300,45.28444,20221122,300,11/22/2022,,
20221122T0400,44.582443,20221122,400,11/22/2022,,
20221122T0500,44.06044,20221122,500,11/22/2022,,
20221122T0600,43.77244,20221122,600,11/22/2022,,
20221122T0700,43.57444,20221122,700,11/22/2022,,
20221122T0800,43.71844,20221122,800,11/22/2022,,
20221122T0900,44.36644,20221122,900,11/22/2022,,
20221122T1000,45.93244,20221122,1000,11/22/2022,,
20221122T1100,46.778442,20221122,1100,11/22/2022,,
20221122T1200,47.80444,20221122,1200,11/22/2022,,
20221122T1300,48.03844,20221122,1300,11/22/2022,,
20221122T1400,47.69644,20221122,1400,11/22/2022,,
20221122T1500,47.03044,20221122,1500,11/22/2022,,
20221122T1600,46.49044,20221122,1600,11/22/2022,,
20221122T1700,45.77044,20221122,1700,11/22/2022,,
20221122T1800,45.46444,20221122,1800,11/22/2022,,
20221122T1900,44.834442,20221122,1900,11/22/2022,,
20221122T2000,44.54644,20221122,2000,11/22/2022,,
20221122T2100,44.00644,20221122,2100,11/22/2022,,
20221122T2200,43.01644,20221122,2200,11/22/2022,,
20221122T2300,43.160442,20221122,2300,11/22/2022,,
20221123T0000,42.83644,20221123,0,11/23/2022,,
20221123T0100,42.42244,20221123,100,11/23/2022,,
20221123T0200,40.53244,20221123,200,11/23/2022,,
20221123T0300,39.12844,20221123,300,11/23/2022,,
20221123T0400,37.23844,20221123,400,11/23/2022,,
20221123T0500,35.798443,20221123,500,11/23/2022,,
20221123T0600,35.38444,20221123,600,11/23/2022,,
20221123T0700,35.20444,20221123,700,11/23/2022,,
20221123T0800,37.54444,20221123,800,11/23/2022,,
20221123T0900,41.64844,20221123,900,11/23/2022,,
20221123T1000,45.91444,20221123,1000,11/23/2022,,
20221123T1100,48.12844,20221123,1100,11/23/2022,,
20221123T1200,49.748444,20221123,1200,11/23/2022,,
20221123T1300,50.39644,20221123,1300,11/23/2022,,
20221123T1400,50.25244,20221123,1400,11/23/2022,,
20221123T1500,49.442444,20221123,1500,11/23/2022,,
20221123T1600,46.58044,20221123,1600,11/23/2022,,
20221123T1700,46.778442,20221123,1700,11/23/2022,,
20221123T1800,47.84044,20221123,1800,11/23/2022,,
20221123T1900,47.66044,20221123,1900,11/23/2022,,
20221123T2000,46.94044,20221123,2000,11/23/2022,,
20221123T2100,46.97644,20221123,2100,11/23/2022,,
20221123T2200,47.318443,20221123,2200,11/23/2022,,
20221123T2300,46.72444,20221123,2300,11/23/2022,,
20221124T0000,46.868443,20221124,0,11/24/2022,,
20221124T0100,46.85044,20221124,100,11/24/2022,,
20221124T0200,46.43644,20221124,200,11/24/2022,,
20221124T0300,46.43644,20221124,300,11/24/2022,,
20221124T0400,46.45444,20221124,400,11/24/2022,,
20221124T0500,47.03044,20221124,500,11/24/2022,,
20221124T0600,47.71444,20221124,600,11/24/2022,,
20221124T0700,47.76844,20221124,700,11/24/2022,,
20221124T0800,47.96644,20221124,800,11/24/2022,,
20221124T0900,48.52444,20221124,900,11/24/2022,,
20221124T1000,49.19044,20221124,1000,11/24/2022,,
20221124T1100,50.09044,20221124,1100,11/24/2022,,
20221124T1200,51.31444,20221124,1200,11/24/2022,,
20221124T1300,52.05244,20221124,1300,11/24/2022,,
20221124T1400,51.83644,20221124,1400,11/24/2022,,
20221124T1500,50.28844,20221124,1500,11/24/2022,,
20221124T1600,45.30244,20221124,1600,11/24/2022,,
20221124T1700,41.16244,20221124,1700,11/24/2022,,
20221124T1800,39.236443,20221124,1800,11/24/2022,,
20221124T1900,39.65044,20221124,1900,11/24/2022,,
20221124T2000,38.91244,20221124,2000,11/24/2022,,
20221124T2100,38.42644,20221124,2100,11/24/2022,,
20221124T2200,39.07444,20221124,2200,11/24/2022,,
20221124T2300,39.77644,20221124,2300,11/24/2022,,
20221125T0000,40.262444,20221125,0,11/25/2022,,
20221125T0100,40.388443,20221125,100,11/25/2022,,
20221125T0200,40.44244,20221125,200,11/25/2022,,
20221125T0300,40.29844,20221125,300,11/25/2022,,
20221125T0400,40.35244,20221125,400,11/25/2022,,
20221125T0500,40.47844,20221125,500,11/25/2022,,
20221125T0600,40.514442,20221125,600,11/25/2022,,
20221125T0700,39.83044,20221125,700,11/25/2022,,
20221125T0800,41.64844,20221125,800,11/25/2022,,
20221125T0900,43.952442,20221125,900,11/25/2022,,
20221125T1000,46.27444,20221125,1000,11/25/2022,,
20221125T1100,48.290443,20221125,1100,11/25/2022,,
20221125T1200,50.05444,20221125,1200,11/25/2022,,
20221125T1300,50.82844,20221125,1300,11/25/2022,,
20221125T1400,50.90044,20221125,1400,11/25/2022,,
20221125T1500,48.95644,20221125,1500,11/25/2022,,
20221125T1600,46.45444,20221125,1600,11/25/2022,,
20221125T1700,45.30244,20221125,1700,11/25/2022,,
20221125T1800,43.66444,20221125,1800,11/25/2022,,
20221125T1900,44.18644,20221125,1900,11/25/2022,,
20221125T2000,43.57444,20221125,2000,11/25/2022,,
20221125T2100,43.556442,20221125,2100,11/25/2022,,
20221125T2200,42.80044,20221125,2200,11/25/2022,,
20221125T2300,42.92644,20221125,2300,11/25/2022,,
20221126T0000,42.20644,20221126,0,11/26/2022,,
20221126T0100,41.52244,20221126,100,11/26/2022,,
20221126T0200,40.67644,20221126,200,11/26/2022,,
20221126T0300,40.98244,20221126,300,11/26/2022,,
20221126T0400,39.812443,20221126,400,11/26/2022,,
20221126T0500,37.994442,20221126,500,11/26/2022,,
20221126T0600,38.46244,20221126,600,11/26/2022,,
20221126T0700,39.056442,20221126,700,11/26/2022,,
